Time;Elec_Central;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;PV;Wind;Heating_Central;Cooling_Central
2025-01-01 00:00;load;load;Massflow;Massflow;Massflow;Generation;Generation;load;load
s;MW;MW;kg/h;kg/hr;kg/h;MW;MW;MW;MW
true;true;true;true;true;true;true;true;true;true
3600;0.674958028576657;0.0285;2.357865837;7.852;12.149;0.0;0.048663;0.497787;0.0
7200;0.6461580088391508;0.0285;2.357865837;7.852;12.149;0.0;0.048610999999999994;0.511906;0.0
10800;0.6189916952531362;0.0285;2.357865837;7.852;12.149;0.0;0.05699;0.5199600000000001;0.0
14400;0.9537140313811091;0.0285;2.357865837;7.852;12.149;0.0;0.055323;0.5237419999999999;0.0
18000;1.898933098335437;0.0285;2.357865837;7.852;12.149;0.0;0.061636;0.530357;0.0
21600;2.428373092707853;0.0285;2.357865837;7.852;12.149;0.0;0.070589;0.5476810000000001;0.0
25200;2.171103431297974;0.0285;2.357865837;7.852;12.149;0.0;0.078808;0.57726;0.0
28800;2.050818193176213;0.0285;2.357865837;7.852;12.149;0.0;0.078403;0.598634;0.0
32400;1.9902087330564888;0.0285;2.357865837;7.852;12.149;2.2e-08;0.07492499999999999;0.6076130000000001;0.0
36000;2.185697716129334;0.0285;2.357865837;7.852;12.149;7.308e-06;0.069664;0.6022029999999999;0.0
39600;2.139607658528715;0.0285;2.357865837;7.852;12.149;3.9299e-05;0.056989;0.586864;0.0
43200;2.1985983145642507;0.0285;2.357865837;7.852;12.149;9.536e-05;0.066548;0.5716910000000001;0.0
46800;2.280729579738446;0.0285;2.357865837;7.852;12.149;9.3218e-05;0.075445;0.556052;0.0
50400;2.112049352500974;0.0285;2.357865837;7.852;12.149;5.8163e-05;0.074172;0.538539;0.0
54000;2.185618012494246;0.0285;2.357865837;7.852;12.149;1.773e-05;0.06969299999999999;0.52725;0.0
57600;1.941505464221342;0.0285;2.357865837;7.852;12.149;1.27e-07;0.073063;0.531263;0.0
61200;2.0542646187935394;0.0285;2.357865837;7.852;12.149;0.0;0.078179;0.5626530000000001;0.0
64800;2.152637203961816;0.0285;2.357865837;7.852;12.149;0.0;0.08126399999999999;0.616565;0.0
68400;2.4048493155827773;0.0285;2.357865837;7.852;12.149;0.0;0.08447299999999999;0.631838;0.0
72000;2.1666931778691385;0.0285;2.357865837;7.852;12.149;0.0;0.08752;0.605205;0.0
75600;1.6876806164997582;0.0285;2.357865837;7.852;12.149;0.0;0.083228;0.58794;0.0
79200;1.097647654962554;0.0285;2.357865837;7.852;12.149;0.0;0.08126399999999999;0.60264;0.0
82800;0.7989530981194537;0.0285;2.357865837;7.852;12.149;0.0;0.088088;0.619242;0.0
86400;0.7004503240447769;0.0285;2.357865837;7.852;12.149;0.0;0.09006;0.623345;0.0
90000;0.6699291298414906;0.0285;2.357865837;7.852;12.149;0.0;0.093723;0.6449320000000001;0.0
93600;0.6307694674794508;0.0285;2.357865837;7.852;12.149;0.0;0.09376999999999999;0.660723;0.0
97200;0.6323044294381005;0.0285;2.357865837;7.852;12.149;0.0;0.089374;0.668591;0.0
100800;0.9486261397215291;0.0285;2.357865837;7.852;12.149;0.0;0.083854;0.67092;0.0
104400;1.8631519557489633;0.0285;2.357865837;7.852;12.149;0.0;0.080166;0.676843;0.0
108000;2.3626435020283885;0.0285;2.357865837;7.852;12.149;0.0;0.073128;0.696331;0.0
111600;2.066906360373253;0.0285;2.357865837;7.852;12.149;0.0;0.06624899999999999;0.73119;0.0
115200;2.0112179205834435;0.0285;2.357865837;7.852;12.149;0.0;0.05898;0.755428;0.0
118800;1.9577227061976998;0.0285;2.357865837;7.852;12.149;2.2975000000000003e-05;0.049517000000000005;0.763897;0.0
122400;2.240481556674903;0.0285;2.357865837;7.852;12.149;6.732299999999999e-05;0.040744999999999996;0.754273;0.0
126000;2.139026103451989;0.0285;2.357865837;7.852;12.149;9.6238e-05;0.038130000000000004;0.732324;0.0
129600;2.191244057225076;0.0285;2.357865837;7.852;12.149;0.00010513800000000001;0.049668;0.710739;0.0
133200;2.12514017248116;0.0285;2.357865837;7.852;12.149;9.6155e-05;0.050806;0.6887300000000001;0.0
136800;2.096672646030719;0.0285;2.357865837;7.852;12.149;7.459900000000001e-05;0.043082999999999996;0.6645650000000001;0.0
140400;2.166717163755319;0.0285;2.357865837;7.852;12.149;3.2195999999999995e-05;0.035404000000000005;0.648226;0.0
144000;1.9335671771147498;0.0285;2.357865837;7.852;12.149;4.51e-07;0.036643999999999996;0.650744;0.0
147600;2.1142845235148213;0.0285;2.357865837;7.852;12.149;0.0;0.037793;0.686647;0.0
151200;2.1749867526624973;0.0285;2.357865837;7.852;12.149;0.0;0.034921;0.749663;0.0
154800;2.3099803552152838;0.0285;2.357865837;7.852;12.149;0.0;0.030513000000000002;0.7654;0.0
158400;2.064688033303326;0.0285;2.357865837;7.852;12.149;0.0;0.027100000000000003;0.730435;0.0
162000;1.6857251956765982;0.0285;2.357865837;7.852;12.149;0.0;0.025515999999999997;0.7069840000000001;0.0
165600;1.1361209769096077;0.0285;2.357865837;7.852;12.149;0.0;0.024503;0.721992;0.0
169200;0.8118892544598721;0.0285;2.357865837;7.852;12.149;0.0;0.024196000000000002;0.739151;0.0
172800;0.712092414562202;0.0285;2.357865837;7.852;12.149;0.0;0.02443;0.741311;0.0
176400;0.6382838819615319;0.0285;2.357865837;7.852;12.149;0.0;0.024356000000000003;0.76416;0.0
180000;0.630138534113433;0.0285;2.357865837;7.852;12.149;0.0;0.023663;0.779988;0.0
183600;0.6347949511530249;0.0285;2.357865837;7.852;12.149;0.0;0.023611;0.78637;0.0
187200;0.9366627250711101;0.0285;2.357865837;7.852;12.149;0.0;0.024649;0.786202;0.0
190800;1.878670869471431;0.0285;2.357865837;7.852;12.149;0.0;0.027575;0.790219;0.0
194400;2.3453873471392956;0.0285;2.357865837;7.852;12.149;0.0;0.02896;0.8099700000000001;0.0
198000;2.133887505169569;0.0285;2.357865837;7.852;12.149;0.0;0.030046;0.847375;0.0
201600;2.003402884974703;0.0285;2.357865837;7.852;12.149;0.0;0.031435;0.872226;0.0
205200;1.9413908022175195;0.0285;2.357865837;7.852;12.149;8.241e-06;0.032170000000000004;0.878735;0.0
208800;2.1483672721693767;0.0285;2.357865837;7.852;12.149;2.4330999999999998e-05;0.028602;0.864444;0.0
212400;2.1066355764465006;0.0285;2.357865837;7.852;12.149;4.5125999999999995e-05;0.021145;0.8361660000000001;0.0
216000;2.250736780303664;0.0285;2.357865837;7.852;12.149;6.0793e-05;0.02984;0.808495;0.0
219600;2.209638687603268;0.0285;2.357865837;7.852;12.149;4.9168e-05;0.033114;0.780532;0.0
223200;2.088002523823603;0.0285;2.357865837;7.852;12.149;2.5063e-05;0.026292000000000003;0.750321;0.0
226800;2.1479824544183104;0.0285;2.357865837;7.852;12.149;9.516999999999999e-06;0.024418;0.729114;0.0
230400;1.9687509432829937;0.0285;2.357865837;7.852;12.149;0.0;0.028477;0.729165;0.0
234000;2.168507177239753;0.0285;2.357865837;7.852;12.149;0.0;0.032015999999999996;0.766439;0.0
237600;2.091922643010564;0.0285;2.357865837;7.852;12.149;0.0;0.031521;0.8335199999999999;0.0
241200;2.180169198924018;0.0285;2.357865837;7.852;12.149;0.0;0.027229;0.8476520000000001;0.0
244800;2.0721413323891;0.0285;2.357865837;7.852;12.149;0.0;0.020992;0.805674;0.0
248400;1.6842243107919859;0.0285;2.357865837;7.852;12.149;0.0;0.018103;0.776605;0.0
252000;1.1142741952792075;0.0285;2.357865837;7.852;12.149;0.0;0.019967;0.7897609999999999;0.0
255600;0.8231078216861661;0.0285;2.357865837;7.852;12.149;0.0;0.01933;0.805055;0.0
259200;0.7009792099088686;0.0285;2.357865837;7.852;12.149;0.0;0.016143;0.803844;0.0
262800;0.6276407256459957;0.0285;2.357865837;7.852;12.149;0.0;0.014469;0.824863;0.0
266400;0.6519569597232993;0.0285;2.357865837;7.852;12.149;0.0;0.014845;0.838017;0.0
270000;0.6321459194896085;0.0285;2.357865837;7.852;12.149;0.0;0.017009;0.840808;0.0
273600;0.9872937392139107;0.0285;2.357865837;7.852;12.149;0.0;0.01891;0.836453;0.0
277200;1.875645731517193;0.0285;2.357865837;7.852;12.149;0.0;0.021941;0.836409;0.0
280800;2.366636708398045;0.0285;2.357865837;7.852;12.149;0.0;0.027191;0.852761;0.0
284400;2.1380101977578003;0.0285;2.357865837;7.852;12.149;0.0;0.030726;0.8872340000000001;0.0
288000;2.0901984237234297;0.0285;2.357865837;7.852;12.149;0.0;0.032884000000000004;0.908045;0.0
291600;1.9435921386554098;0.0285;2.357865837;7.852;12.149;4.417e-06;0.032448;0.909408;0.0
295200;2.085479064834659;0.0285;2.357865837;7.852;12.149;2.1081e-05;0.035137999999999996;0.889119;0.0
298800;2.1384133807136383;0.0285;2.357865837;7.852;12.149;2.4794e-05;0.038259;0.8545410000000001;0.0
302400;2.298625085470303;0.0285;2.357865837;7.852;12.149;2.5907e-05;0.041634;0.820774;0.0
306000;2.1059167333132804;0.0285;2.357865837;7.852;12.149;1.9913e-05;0.043548;0.786908;0.0
309600;2.027720106591526;0.0285;2.357865837;7.852;12.149;1.0054e-05;0.042154000000000004;0.751014;0.0
313200;2.0684520510808238;0.0285;2.357865837;7.852;12.149;2.514e-06;0.040629;0.724367;0.0
316800;1.9456921314909033;0.0285;2.357865837;7.852;12.149;0.0;0.037935;0.718895;0.0
320400;2.1673711030449887;0.0285;2.357865837;7.852;12.149;0.0;0.036929000000000003;0.749768;0.0
324000;2.0695250600018196;0.0285;2.357865837;7.852;12.149;0.0;0.036215000000000004;0.808964;0.0
327600;2.3378262887121837;0.0285;2.357865837;7.852;12.149;0.0;0.03276;0.8161470000000001;0.0
331200;2.1119609671941064;0.0285;2.357865837;7.852;12.149;0.0;0.031872;0.769558;0.0
334800;1.755899223478615;0.0285;2.357865837;7.852;12.149;0.0;0.034656;0.735915;0.0
338400;1.1278021583670532;0.0285;2.357865837;7.852;12.149;0.0;0.03517;0.742515;0.0
342000;0.8637794303480918;0.0285;2.357865837;7.852;12.149;0.0;0.037551;0.751057;0.0
345600;0.6921776641893062;0.0285;2.357865837;7.852;12.149;0.0;0.041299;0.744282;0.0
349200;0.6704470057292375;0.0285;2.357865837;7.852;12.149;0.0;0.046095;0.75817;0.0
352800;0.6455722844945838;0.0285;2.357865837;7.852;12.149;0.0;0.050473;0.76486;0.0
356400;0.6296460163972437;0.0285;2.357865837;7.852;12.149;0.0;0.055128;0.762285;0.0
360000;0.9855195014623733;0.0285;2.357865837;7.852;12.149;0.0;0.06264800000000001;0.753576;0.0
363600;1.913473769185334;0.0285;2.357865837;7.852;12.149;0.0;0.069673;0.749146;0.0
367200;2.4523081874072568;0.0285;2.357865837;7.852;12.149;0.0;0.071203;0.759731;0.0
370800;2.0814619209138585;0.0285;2.357865837;7.852;12.149;0.0;0.069667;0.78669;0.0
374400;2.0045713904693634;0.0285;2.357865837;7.852;12.149;0.0;0.0731;0.8018289999999999;0.0
378000;1.9959240555010043;0.0285;2.357865837;7.852;12.149;4.525000000000001e-06;0.081541;0.8002849999999999;0.0
381600;2.1340803086859492;0.0285;2.357865837;7.852;12.149;1.4025e-05;0.08065800000000001;0.780347;0.0
385200;2.1377209326794717;0.0285;2.357865837;7.852;12.149;1.7244e-05;0.079459;0.74862;0.0
388800;2.2284042292701187;0.0285;2.357865837;7.852;12.149;1.6516e-05;0.075735;0.718357;0.0
392400;2.1286110107300464;0.0285;2.357865837;7.852;12.149;1.3514e-05;0.07176;0.688723;0.0
396000;2.116982466596725;0.0285;2.357865837;7.852;12.149;7.772e-06;0.072157;0.657975;0.0
399600;2.235857525171552;0.0285;2.357865837;7.852;12.149;2.4769999999999997e-06;0.07014;0.635882;0.0
403200;1.9578125521563363;0.0285;2.357865837;7.852;12.149;0.0;0.067001;0.632888;0.0
406800;2.0525236710474037;0.0285;2.357865837;7.852;12.149;0.0;0.06610200000000001;0.662505;0.0
410400;2.1468697283210427;0.0285;2.357865837;7.852;12.149;0.0;0.060056;0.717989;0.0
414000;2.317021830613526;0.0285;2.357865837;7.852;12.149;0.0;0.06272;0.7280800000000001;0.0
417600;2.1012200912444654;0.0285;2.357865837;7.852;12.149;0.0;0.061265;0.690457;0.0
421200;1.7579357722897646;0.0285;2.357865837;7.852;12.149;0.0;0.057832;0.664414;0.0
424800;1.1415590851043398;0.0285;2.357865837;7.852;12.149;0.0;0.06321500000000001;0.674885;0.0
428400;0.8419227330560808;0.0285;2.357865837;7.852;12.149;0.0;0.053873;0.687505;0.0
432000;0.6974658854019822;0.0285;2.357865837;7.852;12.149;0.0;0.052433;0.686356;0.0
435600;0.656691584857628;0.0285;2.357865837;7.852;12.149;0.0;0.046189999999999995;0.704505;0.0
439200;0.6465894733717407;0.0285;2.357865837;7.852;12.149;0.0;0.042752000000000005;0.7162540000000001;0.0
442800;0.6557626311889277;0.0285;2.357865837;7.852;12.149;0.0;0.03976;0.719444;0.0
446400;0.970014668380747;0.0285;2.357865837;7.852;12.149;0.0;0.038266;0.7167899999999999;0.0
450000;1.8723786676683616;0.0285;2.357865837;7.852;12.149;0.0;0.036778;0.718078;0.0
453600;2.4416651593148253;0.0285;2.357865837;7.852;12.149;0.0;0.037234;0.7337100000000001;0.0
457200;2.0633740279269457;0.0285;2.357865837;7.852;12.149;0.0;0.033331000000000006;0.765261;0.0
460800;1.9465690977393542;0.0285;2.357865837;7.852;12.149;0.0;0.032388;0.785369;0.0
464400;1.9157534689962386;0.0285;2.357865837;7.852;12.149;5.711e-06;0.030721000000000002;0.7889160000000001;0.0
468000;2.060457016221018;0.0285;2.357865837;7.852;12.149;1.7922999999999998e-05;0.026245;0.773817;0.0
471600;2.1466365968531327;0.0285;2.357865837;7.852;12.149;3.2277e-05;0.020162;0.7462920000000001;0.0
475200;2.294592212721466;0.0285;2.357865837;7.852;12.149;4.1769e-05;0.018732;0.719412;0.0
478800;2.1655345043240186;0.0285;2.357865837;7.852;12.149;4.0813000000000004e-05;0.019341999999999998;0.692356;0.0
482400;1.9843374696142702;0.0285;2.357865837;7.852;12.149;3.1339e-05;0.016848;0.66339;0.0
486000;2.09581781984921;0.0285;2.357865837;7.852;12.149;1.1452999999999999e-05;0.016071000000000002;0.6424650000000001;0.0
489600;1.9768377699486752;0.0285;2.357865837;7.852;12.149;0.0;0.018212;0.640284;0.0
493200;2.116397680954575;0.0285;2.357865837;7.852;12.149;0.0;0.01878;0.670639;0.0
496800;2.2126529122988114;0.0285;2.357865837;7.852;12.149;0.0;0.018751;0.726731;0.0
500400;2.4343952598319403;0.0285;2.357865837;7.852;12.149;0.0;0.018991;0.736402;0.0
504000;1.9958419285219127;0.0285;2.357865837;7.852;12.149;0.0;0.017769;0.697428;0.0
507600;1.630617866308948;0.0285;2.357865837;7.852;12.149;0.0;0.016255;0.669879;0.0
511200;1.1149821787636154;0.0285;2.357865837;7.852;12.149;0.0;0.016242;0.678849;0.0
514800;0.8246542431165068;0.0285;2.357865837;7.852;12.149;0.0;0.01417;0.689634;0.0
518400;0.6943036419363262;0.0285;2.357865837;7.852;12.149;0.0;0.011535;0.6863210000000001;0.0
522000;0.6501315340693379;0.0285;2.357865837;7.852;12.149;0.0;0.012374000000000001;0.7020299999999999;0.0
525600;0.636527195985663;0.0285;2.357865837;7.852;12.149;0.0;0.015065;0.711071;0.0
529200;0.636551013836269;0.0285;2.357865837;7.852;12.149;0.0;0.016385999999999998;0.711413;0.0
532800;0.9391772000776287;0.0285;2.357865837;7.852;12.149;0.0;0.017816;0.705864;0.0
536400;1.9157667708179345;0.0285;2.357865837;7.852;12.149;0.0;0.020992999999999998;0.704132;0.0
540000;2.2997332587930024;0.0285;2.357865837;7.852;12.149;0.0;0.027102;0.716361;0.0
543600;2.1543562101014673;0.0285;2.357865837;7.852;12.149;0.0;0.032043999999999996;0.743936;0.0
547200;1.9726957802404936;0.0285;2.357865837;7.852;12.149;0.0;0.034523000000000005;0.7602129999999999;0.0
550800;1.9039881469344806;0.0285;2.357865837;7.852;12.149;9.95e-07;0.036666;0.760441;0.0
554400;2.103895201362025;0.0285;2.357865837;7.852;12.149;5.397e-06;0.035001;0.742861;0.0
558000;2.2592722594162944;0.0285;2.357865837;7.852;12.149;9.362e-06;0.033324;0.713669;0.0
561600;2.2207002067332597;0.0285;2.357865837;7.852;12.149;7.687000000000001e-06;0.034082;0.6854750000000001;0.0
565200;2.15262495799222;0.0285;2.357865837;7.852;12.149;5.2649999999999996e-06;0.04752;0.6575030000000001;0.0
568800;2.068327769678068;0.0285;2.357865837;7.852;12.149;2.6920000000000002e-06;0.059414;0.628115;0.0
572400;2.1721807978473224;0.0285;2.357865837;7.852;12.149;9.69e-07;0.058308;0.606698;0.0
576000;1.946292910403791;0.0285;2.357865837;7.852;12.149;0.0;0.06867400000000001;0.603249;0.0
579600;2.0860722078651794;0.0285;2.357865837;7.852;12.149;0.0;0.08918000000000001;0.6306090000000001;0.0
583200;2.1872657812771212;0.0285;2.357865837;7.852;12.149;0.0;0.090657;0.68224;0.0
586800;2.372770663787853;0.0285;2.357865837;7.852;12.149;0.0;0.094582;0.6904199999999999;0.0
590400;2.106962920421842;0.0285;2.357865837;7.852;12.149;0.0;0.10102599999999999;0.653243;0.0
594000;1.7796996885335459;0.0285;2.357865837;7.852;12.149;0.0;0.103117;0.6270309999999999;0.0
597600;1.1352531669857449;0.0285;2.357865837;7.852;12.149;0.0;0.10841500000000001;0.635217;0.0
601200;0.8238203715905423;0.0285;2.357865837;7.852;12.149;0.0;0.112235;0.6453;0.0
604800;0.6752488317647342;0.0285;2.357865837;7.852;12.149;0.0;0.109219;0.6423909999999999;0.0
608400;0.6382129321519061;0.0285;2.357865837;7.852;12.149;0.0;0.107794;0.657496;0.0
612000;0.6218498315416845;0.0285;2.357865837;7.852;12.149;0.0;0.111873;0.666574;0.0
615600;0.6483012781010506;0.0285;2.357865837;7.852;12.149;0.0;0.11631699999999999;0.667708;0.0
619200;0.9890977485701754;0.0285;2.357865837;7.852;12.149;0.0;0.121825;0.663508;0.0
622800;1.9656806931118425;0.0285;2.357865837;7.852;12.149;0.0;0.12676;0.6630839999999999;0.0
626400;2.4106301270434964;0.0285;2.357865837;7.852;12.149;0.0;0.129405;0.676024;0.0
630000;2.1617967707969443;0.0285;2.357865837;7.852;12.149;0.0;0.131345;0.703732;0.0
633600;1.9900258208297854;0.0285;2.357865837;7.852;12.149;0.0;0.13194399999999998;0.721059;0.0
637200;1.975701766009653;0.0285;2.357865837;7.852;12.149;4.867e-06;0.13075299999999998;0.723414;0.0
640800;2.1222272938540674;0.0285;2.357865837;7.852;12.149;1.4380000000000001e-05;0.130076;0.70898;0.0
644400;2.2023804157720708;0.0285;2.357865837;7.852;12.149;2.2493e-05;0.131386;0.683509;0.0
648000;2.1606813038166552;0.0285;2.357865837;7.852;12.149;3.3447e-05;0.133305;0.658982;0.0
651600;2.197951552856437;0.0285;2.357865837;7.852;12.149;4.4004e-05;0.135266;0.634638;0.0
655200;2.059084239745094;0.0285;2.357865837;7.852;12.149;2.2983e-05;0.13584800000000002;0.608866;0.0
658800;2.192870936706748;0.0285;2.357865837;7.852;12.149;6.977e-06;0.134069;0.590763;0.0
662400;2.030004593291663;0.0285;2.357865837;7.852;12.149;0.0;0.132631;0.590196;0.0
666000;2.146790941606253;0.0285;2.357865837;7.852;12.149;0.0;0.13157;0.620032;0.0
669600;2.18670809999375;0.0285;2.357865837;7.852;12.149;0.0;0.129791;0.674275;0.0
673200;2.374143021834936;0.0285;2.357865837;7.852;12.149;0.0;0.126572;0.686035;0.0
676800;2.045098482091108;0.0285;2.357865837;7.852;12.149;0.0;0.12164;0.652714;0.0
680400;1.6859264141731825;0.0285;2.357865837;7.852;12.149;0.0;0.117478;0.63013;0.0
684000;1.0828803970192136;0.0285;2.357865837;7.852;12.149;0.0;0.115248;0.642137;0.0
687600;0.827584489773844;0.0285;2.357865837;7.852;12.149;0.0;0.111383;0.656295;0.0
691200;0.664490518636662;0.0285;2.357865837;7.852;12.149;0.0;0.106666;0.6574030000000001;0.0
694800;0.6324967855608725;0.0285;2.357865837;7.852;12.149;0.0;0.10141;0.677136;0.0
698400;0.6599312871192913;0.0285;2.357865837;7.852;12.149;0.0;0.09457800000000001;0.690928;0.0
702000;0.623080288662507;0.0285;2.357865837;7.852;12.149;0.0;0.086976;0.6966559999999999;0.0
705600;0.9431437604091067;0.0285;2.357865837;7.852;12.149;0.0;0.078514;0.6968909999999999;0.0
709200;1.9375888672584225;0.0285;2.357865837;7.852;12.149;0.0;0.071101;0.701145;0.0
712800;2.421184545998088;0.0285;2.357865837;7.852;12.149;0.0;0.064089;0.719697;0.0
716400;2.0099993996868273;0.0285;2.357865837;7.852;12.149;0.0;0.060266;0.754338;0.0
720000;2.037815691580982;0.0285;2.357865837;7.852;12.149;0.0;0.06529;0.778246;0.0
723600;1.9129408460175703;0.0285;2.357865837;7.852;12.149;1.0880000000000001e-05;0.061071;0.7861950000000001;0.0
727200;2.168629631899514;0.0285;2.357865837;7.852;12.149;5.8973e-05;0.057868;0.775851;0.0
730800;2.126617514390635;0.0285;2.357865837;7.852;12.149;0.00010772499999999999;0.053936;0.753162;0.0
734400;2.2308387453064107;0.0285;2.357865837;7.852;12.149;0.00011584699999999999;0.07222100000000001;0.7311559999999999;0.0
738000;2.1998946248532154;0.0285;2.357865837;7.852;12.149;0.000107574;0.092482;0.708991;0.0
741600;2.108986787397065;0.0285;2.357865837;7.852;12.149;8.1838e-05;0.09187999999999999;0.684844;0.0
745200;2.108757373808344;0.0285;2.357865837;7.852;12.149;3.5825000000000003e-05;0.082793;0.668948;0.0
748800;2.0025796872320716;0.0285;2.357865837;7.852;12.149;1.615e-06;0.073727;0.672683;0.0
752400;2.0891831725745718;0.0285;2.357865837;7.852;12.149;0.0;0.072159;0.711159;0.0
756000;2.0825506854947817;0.0285;2.357865837;7.852;12.149;0.0;0.072158;0.778046;0.0
759600;2.3652607365336937;0.0285;2.357865837;7.852;12.149;0.0;0.06856699999999999;0.7961309999999999;0.0
763200;2.1097188000711578;0.0285;2.357865837;7.852;12.149;0.0;0.064979;0.7614869999999999;0.0
766800;1.715656069963847;0.0285;2.357865837;7.852;12.149;0.0;0.059331;0.738722;0.0
770400;1.0964216561213684;0.0285;2.357865837;7.852;12.149;0.0;0.048088;0.7561;0.0
774000;0.8199019921300686;0.0285;2.357865837;7.852;12.149;0.0;0.036262;0.775748;0.0
777600;0.6877854900987516;0.0285;2.357865837;7.852;12.149;0.0;0.029280999999999998;0.779601;0.0
781200;0.633245947452314;0.0285;2.357865837;7.852;12.149;0.0;0.02767;0.8051309999999999;0.0
784800;0.6170810620935012;0.0285;2.357865837;7.852;12.149;0.0;0.025228;0.8231660000000001;0.0
788400;0.6076477707270973;0.0285;2.357865837;7.852;12.149;0.0;0.024074;0.831058;0.0
792000;0.9667985501077585;0.0285;2.357865837;7.852;12.149;0.0;0.02395;0.831792;0.0
795600;1.8669117786238032;0.0285;2.357865837;7.852;12.149;0.0;0.021985;0.836673;0.0
799200;2.4639797168781743;0.0285;2.357865837;7.852;12.149;0.0;0.019063;0.857908;0.0
802800;2.0884381350373578;0.0285;2.357865837;7.852;12.149;0.0;0.015607;0.897486;0.0
806400;2.0156953331512635;0.0285;2.357865837;7.852;12.149;0.0;0.012405;0.923339;0.0
810000;2.0018808636841987;0.0285;2.357865837;7.852;12.149;4e-06;0.010105000000000001;0.929292;0.0
813600;2.128098437329229;0.0285;2.357865837;7.852;12.149;1.1284e-05;0.008067;0.91276;0.0
817200;2.1997226302370034;0.0285;2.357865837;7.852;12.149;1.6681000000000002e-05;0.004875;0.881015;0.0
820800;2.2719538124349277;0.0285;2.357865837;7.852;12.149;2.2998000000000002e-05;0.004292;0.849504;0.0
824400;2.168342885267732;0.0285;2.357865837;7.852;12.149;2.1045000000000003e-05;0.0042910000000000005;0.817301;0.0
828000;2.0749862611441565;0.0285;2.357865837;7.852;12.149;2.2732e-05;0.005129;0.782413;0.0
831600;2.1475871323395688;0.0285;2.357865837;7.852;12.149;1.1795e-05;0.006883;0.756653;0.0
835200;1.9875082606773298;0.0285;2.357865837;7.852;12.149;1.74e-07;0.011789999999999998;0.7526309999999999;0.0
838800;2.1261716998217066;0.0285;2.357865837;7.852;12.149;0.0;0.016102;0.786427;0.0
842400;2.1368125712327353;0.0285;2.357865837;7.852;12.149;0.0;0.018236000000000002;0.849804;0.0
846000;2.265615856207535;0.0285;2.357865837;7.852;12.149;0.0;0.019887000000000002;0.8583540000000001;0.0
849600;2.042824839457332;0.0285;2.357865837;7.852;12.149;0.0;0.021848;0.810036;0.0
853200;1.6630107314163374;0.0285;2.357865837;7.852;12.149;0.0;0.023732;0.7750309999999999;0.0
856800;1.1199517456883505;0.0285;2.357865837;7.852;12.149;0.0;0.025078;0.7821549999999999;0.0
860400;0.8252153844187933;0.0285;2.357865837;7.852;12.149;0.0;0.027239;0.791101;0.0
864000;0.6827107712477559;0.0285;2.357865837;7.852;12.149;0.0;0.030746;0.783695;0.0
867600;0.6674329910677987;0.0285;2.357865837;7.852;12.149;0.0;0.031473;0.797837;0.0
871200;0.6371506276481731;0.0285;2.357865837;7.852;12.149;0.0;0.028118999999999998;0.8041900000000001;0.0
874800;0.6132482050129392;0.0285;2.357865837;7.852;12.149;0.0;0.020786000000000002;0.800613;0.0
878400;0.9556019951285415;0.0285;2.357865837;7.852;12.149;0.0;0.018212;0.790432;0.0
882000;1.9392771164748948;0.0285;2.357865837;7.852;12.149;0.0;0.023447;0.7845979999999999;0.0
885600;2.364224962241842;0.0285;2.357865837;7.852;12.149;0.0;0.030779;0.794333;0.0
889200;2.1391520993951394;0.0285;2.357865837;7.852;12.149;0.0;0.03293;0.820984;0.0
892800;2.0224954886707067;0.0285;2.357865837;7.852;12.149;0.0;0.030131;0.835091;0.0
896400;1.942774583626513;0.0285;2.357865837;7.852;12.149;2.1120000000000003e-06;0.030078;0.831688;0.0
900000;2.0878901078968757;0.0285;2.357865837;7.852;12.149;4.0030000000000005e-06;0.030134;0.80913;0.0
903600;2.276938798702719;0.0285;2.357865837;7.852;12.149;2.8450000000000003e-06;0.033511000000000006;0.774404;0.0
907200;2.139369876854762;0.0285;2.357865837;7.852;12.149;8.485e-06;0.039674999999999995;0.741297;0.0
910800;2.122416395664829;0.0285;2.357865837;7.852;12.149;2.3822e-05;0.053049;0.708964;0.0
914400;2.1158507758285245;0.0285;2.357865837;7.852;12.149;1.6255e-05;0.05258;0.675626;0.0
918000;2.138200745551736;0.0285;2.357865837;7.852;12.149;4.3310000000000005e-06;0.055464;0.651298;0.0
921600;2.0345474330124524;0.0285;2.357865837;7.852;12.149;0.0;0.059151;0.646582;0.0
925200;2.0651339291035056;0.0285;2.357865837;7.852;12.149;0.0;0.058974;0.675091;0.0
928800;2.2294545497630973;0.0285;2.357865837;7.852;12.149;0.0;0.062766;0.729706;0.0
932400;2.322513971207334;0.0285;2.357865837;7.852;12.149;0.0;0.064619;0.737974;0.0
936000;2.1551177027368227;0.0285;2.357865837;7.852;12.149;0.0;0.061023;0.697918;0.0
939600;1.733782157208999;0.0285;2.357865837;7.852;12.149;0.0;0.058967;0.6697000000000001;0.0
943200;1.0910069745645063;0.0285;2.357865837;7.852;12.149;0.0;0.057402;0.6782809999999999;0.0
946800;0.8257862473659137;0.0285;2.357865837;7.852;12.149;0.0;0.048734;0.688898;0.0
950400;0.6924975451577126;0.0285;2.357865837;7.852;12.149;0.0;0.044383000000000006;0.685619;0.0
954000;0.6531166277682278;0.0285;2.357865837;7.852;12.149;0.0;0.045136;0.7014940000000001;0.0
