Time;Elec_Central;ElecLoadVehicles;H2LoadVehicles;PV;Wind;Heating_Central;Cooling_Central
2025-01-01 00:00;load;load;Massflow;Generation;Generation;load;load
s;MW;MW;kg/h;MW;MW;MW;MW
true;true;true;true;true;true;true;true
3600;0.6452365263201074;0.0285;2.357865837;0.0;0.006165;11.604058;0.0
7200;0.6628366042026642;0.0285;2.357865837;0.0;0.004835;11.630634;0.0
10800;0.6446582612994656;0.0285;2.357865837;0.0;0.003581;11.523525;0.0
14400;0.9325406889677512;0.0285;2.357865837;0.0;0.002568;11.331653000000001;0.0
18000;1.8971757662262192;0.0285;2.357865837;0.0;0.001707;11.21158;0.0
21600;2.3944634740589636;0.0285;2.357865837;0.0;0.001106;11.321718;0.0
25200;2.048178878220981;0.0285;2.357865837;0.0;0.001253;11.67905;0.0
28800;2.0046709092360655;0.0285;2.357865837;3.6375e-05;0.001573;11.86357;0.0
32400;2.000111798107453;0.0285;2.357865837;9.093899999999999e-05;0.001851;11.804988999999999;0.0
36000;2.006378162444277;0.0285;2.357865837;0.000120549;0.0031469999999999996;11.479721999999999;0.0
39600;2.2807397356221957;0.0285;2.357865837;0.000121268;0.005938;10.986006;0.0
43200;2.168344184545241;0.0285;2.357865837;8.4912e-05;0.008231;10.518178;0.0
46800;2.116141794133133;0.0285;2.357865837;5.3209000000000005e-05;0.008733000000000001;10.063062;0.0
50400;2.135203262309749;0.0285;2.357865837;3.561e-05;0.0071059999999999995;9.594495;0.0
54000;2.1958126134289055;0.0285;2.357865837;1.7222999999999998e-05;0.007214000000000001;9.254727999999998;0.0
57600;2.013185195465127;0.0285;2.357865837;0.0;0.01;9.194849;0.0
61200;2.060300695535317;0.0285;2.357865837;0.0;0.012025000000000001;9.609557;0.0
64800;2.1712009114575923;0.0285;2.357865837;0.0;0.012572;10.399286;0.0
68400;2.297618072166463;0.0285;2.357865837;0.0;0.01031;10.532204;0.0
72000;2.164930869317188;0.0285;2.357865837;0.0;0.008376;9.977563;0.0
75600;1.6861981076628754;0.0285;2.357865837;0.0;0.007437;9.593451;0.0
79200;1.0962009190632496;0.0285;2.357865837;0.0;0.007;9.739192999999998;0.0
82800;0.8381633049417406;0.0285;2.357865837;0.0;0.005802;9.918438;0.0
86400;0.6912030399424806;0.0285;2.357865837;0.0;0.004762;9.901812;0.0
90000;0.6736405171771951;0.0285;2.357865837;0.0;0.003721;10.166687;0.0
93600;0.649370647204043;0.0285;2.357865837;0.0;0.002666;10.342609;0.0
97200;0.6346329547368863;0.0285;2.357865837;0.0;0.002757;10.398558999999999;0.0
100800;0.9808738123232776;0.0285;2.357865837;0.0;0.006001;10.373669;0.0
104400;1.8453620675810387;0.0285;2.357865837;0.0;0.016677;10.409607;0.0
108000;2.4495141438940933;0.0285;2.357865837;0.0;0.018044;10.657928;0.0
111600;2.095360863183184;0.0285;2.357865837;0.0;0.015809;11.143294;0.0
115200;2.110791932761601;0.0285;2.357865837;5.0764000000000004e-05;0.01516;11.468554;0.0
118800;1.987987321834649;0.0285;2.357865837;0.000108173;0.011215;11.557856;0.0
122400;2.103665265325263;0.0285;2.357865837;0.00014238300000000002;0.011876;11.37845;0.0
126000;2.136447953488985;0.0285;2.357865837;0.000152656;0.019676;11.019058999999999;0.0
129600;2.215133149864887;0.0285;2.357865837;0.00012084699999999999;0.029325;10.670950000000001;0.0
133200;2.1793578334461174;0.0285;2.357865837;0.000100316;0.041217;10.321636;0.0
136800;2.1381000680352344;0.0285;2.357865837;6.0147e-05;0.041582;9.944618;0.0
140400;2.182182130477068;0.0285;2.357865837;1.6741e-05;0.033203;9.688659;0.0
144000;1.9446982328377358;0.0285;2.357865837;0.0;0.027408000000000002;9.717635;0.0
147600;2.0389609196705805;0.0285;2.357865837;0.0;0.024264;10.247395000000001;0.0
151200;2.182766964296289;0.0285;2.357865837;0.0;0.022332;11.183639999999999;0.0
154800;2.360410408513363;0.0285;2.357865837;0.0;0.022134;11.416731;0.0
158400;2.0634510226525187;0.0285;2.357865837;0.0;0.022155;10.895864;0.0
162000;1.662839512004762;0.0285;2.357865837;0.0;0.022488;10.548675;0.0
165600;1.1075701784726208;0.0285;2.357865837;0.0;0.024418;10.777126;0.0
169200;0.8352822543354479;0.0285;2.357865837;0.0;0.025869;11.039565;0.0
172800;0.7044293747714817;0.0285;2.357865837;0.0;0.025385;11.079617;0.0
176400;0.6401555952116983;0.0285;2.357865837;0.0;0.025077000000000002;11.430501;0.0
180000;0.6539739349044785;0.0285;2.357865837;0.0;0.026084;11.677991;0.0
183600;0.6249327022131744;0.0285;2.357865837;0.0;0.027934;11.785343000000001;0.0
187200;0.9526681073996609;0.0285;2.357865837;0.0;0.029248999999999997;11.795438;0.0
190800;1.9432617456304468;0.0285;2.357865837;0.0;0.027454999999999997;11.868979999999999;0.0
194400;2.386732754036486;0.0285;2.357865837;0.0;0.026629999999999997;12.179718999999999;0.0
198000;2.095181691041707;0.0285;2.357865837;0.0;0.027941;12.757193;0.0
201600;2.0383287806942207;0.0285;2.357865837;4.848e-05;0.026868;13.146874;0.0
205200;1.9783205018032028;0.0285;2.357865837;9.923600000000001e-05;0.025776;13.260577999999999;0.0
208800;2.149091153250958;0.0285;2.357865837;0.00013118;0.034783;13.059981;0.0
212400;2.1681193885698145;0.0285;2.357865837;0.000152521;0.040252;12.646927999999999;0.0
216000;2.237193833919879;0.0285;2.357865837;0.000161055;0.039130000000000005;12.241524;0.0
219600;2.214555879150482;0.0285;2.357865837;0.000149408;0.030805;11.830067999999999;0.0
223200;2.122814969127316;0.0285;2.357865837;0.000113596;0.020951;11.382915;0.0
226800;2.1412792934509493;0.0285;2.357865837;4.1519e-05;0.013869999999999999;11.071066;0.0
230400;2.0270899175342234;0.0285;2.357865837;1.5e-08;0.016749;11.081429;0.0
234000;2.143634004545332;0.0285;2.357865837;0.0;0.022757000000000003;11.657945999999999;0.0
237600;2.13272134499314;0.0285;2.357865837;0.0;0.019792;12.689473;0.0
241200;2.312761771658514;0.0285;2.357865837;0.0;0.014484;12.916558;0.0
244800;2.0527798759373526;0.0285;2.357865837;0.0;0.013236000000000001;12.289042;0.0
248400;1.761496097432928;0.0285;2.357865837;0.0;0.014126;11.8584;0.0
252000;1.0801400453436165;0.0285;2.357865837;0.0;0.014027;12.0736;0.0
255600;0.8481063665978535;0.0285;2.357865837;0.0;0.014851000000000001;12.323621999999999;0.0
259200;0.7129823627088696;0.0285;2.357865837;0.0;0.015516;12.323201;0.0
262800;0.6364205837194744;0.0285;2.357865837;0.0;0.015207;12.666272000000001;0.0
266400;0.640936910879075;0.0285;2.357865837;0.0;0.015208000000000001;12.892027;0.0
270000;0.6481007085708015;0.0285;2.357865837;0.0;0.016364999999999998;12.96169;0.0
273600;0.9798606063144808;0.0285;2.357865837;0.0;0.015203;12.924344999999999;0.0
277200;1.8180212782988026;0.0285;2.357865837;0.0;0.015095;12.956965;0.0
280800;2.3580858449770905;0.0285;2.357865837;0.0;0.014882;13.248128000000001;0.0
284400;2.1950450960501207;0.0285;2.357865837;0.0;0.013444000000000001;13.827473;0.0
288000;1.9212613458009353;0.0285;2.357865837;4.5928e-05;0.011209;14.201523;0.0
291600;1.908368359400766;0.0285;2.357865837;0.000105468;0.008313000000000001;14.277915;0.0
295200;2.076026774486104;0.0285;2.357865837;0.00014108000000000002;0.011444000000000001;14.018799999999999;0.0
298800;2.1675254248517546;0.0285;2.357865837;0.000160722;0.014296;13.536486;0.0
302400;2.199705727985251;0.0285;2.357865837;0.000146436;0.012981;13.067912;0.0
306000;2.221489992579169;0.0285;2.357865837;0.00010795999999999999;0.010206;12.598404;0.0
309600;2.0965011793340698;0.0285;2.357865837;6.757599999999999e-05;0.006721;12.096318;0.0
313200;2.10026006557234;0.0285;2.357865837;2.6108e-05;0.002969;11.742611;0.0
316800;1.9330500619740494;0.0285;2.357865837;0.0;0.0021869999999999997;11.733746;0.0
320400;2.035754603470788;0.0285;2.357865837;0.0;0.001006;12.325519;0.0
324000;2.1342252735500575;0.0285;2.357865837;0.0;0.0005380000000000001;13.397758;0.0
327600;2.4250941360751703;0.0285;2.357865837;0.0;0.001596;13.620424000000002;0.0
331200;2.058963651201864;0.0285;2.357865837;0.0;0.0031829999999999996;12.943567;0.0
334800;1.774871293731192;0.0285;2.357865837;0.0;0.004932000000000001;12.476075000000002;0.0
338400;1.1005289000116185;0.0285;2.357865837;0.0;0.0069630000000000004;12.688656000000002;0.0
342000;0.8584653047685341;0.0285;2.357865837;0.0;0.008891999999999999;12.937266;0.0
345600;0.6970639179268593;0.0285;2.357865837;0.0;0.00973;12.922268;0.0
349200;0.6707220314700051;0.0285;2.357865837;0.0;0.009523;13.266254;0.0
352800;0.6094160833782059;0.0285;2.357865837;0.0;0.009339;13.485459;0.0
356400;0.599856988594508;0.0285;2.357865837;0.0;0.009195;13.539405;0.0
360000;0.9583696997874791;0.0285;2.357865837;0.0;0.008763;13.479567;0.0
363600;1.9017327937164479;0.0285;2.357865837;0.0;0.008394;13.490367;0.0
367200;2.429744459675081;0.0285;2.357865837;0.0;0.007898;13.766999;0.0
370800;2.1897932691521764;0.0285;2.357865837;0.0;0.008288;14.33807;0.0
374400;2.085254197753331;0.0285;2.357865837;4.089e-06;0.009087999999999999;14.690354;0.0
378000;1.9276516007059494;0.0285;2.357865837;8.348e-06;0.009382999999999999;14.729414;0.0
381600;2.139760447178292;0.0285;2.357865837;1.1500999999999999e-05;0.007643;14.418361999999998;0.0
385200;2.251555233226779;0.0285;2.357865837;1.4096e-05;0.008792;13.875346;0.0
388800;2.2217635693643376;0.0285;2.357865837;1.3717000000000001e-05;0.010848;13.344806;0.0
392400;2.1693243799702655;0.0285;2.357865837;1.1403e-05;0.010577999999999999;12.811856;0.0
396000;2.108528752543443;0.0285;2.357865837;9.15e-06;0.009204;12.244884;0.0
399600;2.171858409123903;0.0285;2.357865837;5.808e-06;0.007892999999999999;11.827696;0.0
403200;2.0521532083711476;0.0285;2.357865837;0.0;0.009086;11.75588;0.0
406800;2.0501560043441724;0.0285;2.357865837;0.0;0.010742000000000002;12.279356;0.0
410400;2.1508960851951615;0.0285;2.357865837;0.0;0.011904;13.269158;0.0
414000;2.3526272695978174;0.0285;2.357865837;0.0;0.011573;13.407611000000001;0.0
417600;2.0488224161466513;0.0285;2.357865837;0.0;0.010603999999999999;12.661731;0.0
421200;1.7230653585831737;0.0285;2.357865837;0.0;0.009149;12.126744;0.0
424800;1.108684826578009;0.0285;2.357865837;0.0;0.0076;12.254005999999999;0.0
428400;0.8163776733424855;0.0285;2.357865837;0.0;0.006721;12.413393;0.0
432000;0.7112628641327797;0.0285;2.357865837;0.0;0.0077919999999999994;12.319194;0.0
435600;0.6550020187635789;0.0285;2.357865837;0.0;0.009102;12.56661;0.0
439200;0.639872702775784;0.0285;2.357865837;0.0;0.009445;12.694443999999999;0.0
442800;0.6311950438311215;0.0285;2.357865837;0.0;0.00898;12.667731;0.0
446400;0.9726277081752408;0.0285;2.357865837;0.0;0.008039999999999999;12.537799000000001;0.0
450000;1.8362751900786172;0.0285;2.357865837;0.0;0.0069630000000000004;12.47763;0.0
453600;2.455343207573227;0.0285;2.357865837;0.0;0.006259000000000001;12.666300999999999;0.0
457200;2.116390467805598;0.0285;2.357865837;0.0;0.006072;13.126995999999998;0.0
460800;1.9237042603692833;0.0285;2.357865837;4.4778e-05;0.0060620000000000005;13.389245;0.0
464400;1.999153283189739;0.0285;2.357865837;0.000101513;0.005502;13.371096;0.0
468000;2.0569128942672004;0.0285;2.357865837;0.000138007;0.003691;13.043304000000001;0.0
471600;2.2134340999202857;0.0285;2.357865837;0.00015594;0.005843;12.515908;0.0
475200;2.2166741799577583;0.0285;2.357865837;0.000157499;0.00867;12.010444;0.0
478800;2.1369353285334696;0.0285;2.357865837;0.000141118;0.00844;11.513131999999999;0.0
482400;2.1407057055165755;0.0285;2.357865837;0.000108664;0.00779;10.995;0.0
486000;2.277752753966756;0.0285;2.357865837;5.3537999999999995e-05;0.009743;10.619712999999999;0.0
489600;1.9808497839816308;0.0285;2.357865837;5.51e-07;0.012771000000000001;10.561697;0.0
493200;2.089757407370182;0.0285;2.357865837;0.0;0.012925;11.045738;0.0
496800;2.1647673815535224;0.0285;2.357865837;0.0;0.011897999999999999;11.95799;0.0
500400;2.3215599244747174;0.0285;2.357865837;0.0;0.011536;12.11148;0.0
504000;2.0860080715698457;0.0285;2.357865837;0.0;0.010960000000000001;11.470573;0.0
507600;1.6640331036641098;0.0285;2.357865837;0.0;0.010093;11.022432;0.0
511200;1.0938000787143967;0.0285;2.357865837;0.0;0.009496000000000001;11.179611000000001;0.0
514800;0.8278037050488187;0.0285;2.357865837;0.0;0.008432;11.371243;0.0
518400;0.6870346773940267;0.0285;2.357865837;0.0;0.0074800000000000005;11.334451999999999;0.0
522000;0.6433184292662473;0.0285;2.357865837;0.0;0.007152;11.615763999999999;0.0
525600;0.6478056472717224;0.0285;2.357865837;0.0;0.007435;11.790799000000002;0.0
529200;0.6036869277533036;0.0285;2.357865837;0.0;0.007424;11.824825;0.0
532800;1.000285902378355;0.0285;2.357865837;0.0;0.006864;11.76325;0.0
536400;1.9017864529768072;0.0285;2.357865837;0.0;0.006356;11.767095;0.0
540000;2.439643703578332;0.0285;2.357865837;0.0;0.005341;12.006485000000001;0.0
543600;2.181694306410714;0.0285;2.357865837;0.0;0.004489;12.506467;0.0
547200;2.010562639134472;0.0285;2.357865837;1.355e-05;0.002798;12.819738;0.0
550800;1.972964534023007;0.0285;2.357865837;4.2854e-05;0.0013080000000000001;12.86383;0.0
554400;2.0471933076459954;0.0285;2.357865837;7.0318e-05;0.00040300000000000004;12.605885;0.0
558000;2.2999443854085126;0.0285;2.357865837;7.7454e-05;0.000367;12.148097;0.0
561600;2.2633734932624683;0.0285;2.357865837;6.3267e-05;0.000723;11.703563;0.0
565200;2.197642145674797;0.0285;2.357865837;5.1021e-05;0.000773;11.258844;0.0
568800;2.1551462410467637;0.0285;2.357865837;3.646e-05;0.000377;10.785630999999999;0.0
572400;2.156040683738115;0.0285;2.357865837;1.8276e-05;0.0006860000000000001;10.445388999999999;0.0
576000;1.8961514121836647;0.0285;2.357865837;0.0;0.0014219999999999999;10.411832;0.0
579600;2.17334141245995;0.0285;2.357865837;0.0;0.001977;10.909346;0.0
583200;2.1540767911755525;0.0285;2.357865837;0.0;0.002696;11.827979;0.0
586800;2.358210202129249;0.0285;2.357865837;0.0;0.003837;11.993478;0.0
590400;2.079770459584488;0.0285;2.357865837;0.0;0.004951;11.368026;0.0
594000;1.6841719667440953;0.0285;2.357865837;0.0;0.005645;10.929374;0.0
597600;1.112639225404801;0.0285;2.357865837;0.0;0.006802;11.087611;0.0
601200;0.827213393383437;0.0285;2.357865837;0.0;0.00789;11.27711;0.0
604800;0.6713432400732666;0.0285;2.357865837;0.0;0.008316;11.237352999999999;0.0
608400;0.6248895997085951;0.0285;2.357865837;0.0;0.008449;11.51038;0.0
612000;0.6574464626032029;0.0285;2.357865837;0.0;0.007802;11.675576999999999;0.0
615600;0.629966800236016;0.0285;2.357865837;0.0;0.00779;11.698972;0.0
619200;0.9389259276138532;0.0285;2.357865837;0.0;0.0075179999999999995;11.626069;0.0
622800;1.8391651802707552;0.0285;2.357865837;0.0;0.007677;11.616414;0.0
626400;2.3929426864031678;0.0285;2.357865837;0.0;0.008472;11.837791;0.0
630000;2.066258728308947;0.0285;2.357865837;0.0;0.009980000000000001;12.314200000000001;0.0
633600;2.0589806756533506;0.0285;2.357865837;2.838e-06;0.010634000000000001;12.604983;0.0
637200;1.8676132358888125;0.0285;2.357865837;9.315e-06;0.011380000000000001;12.630191;0.0
640800;2.1184761290893124;0.0285;2.357865837;1.8370999999999997e-05;0.011154;12.35903;0.0
644400;2.18146097632265;0.0285;2.357865837;2.9597e-05;0.014936999999999999;11.893118000000001;0.0
648000;2.2430939650356136;0.0285;2.357865837;2.7209e-05;0.015012000000000001;11.441872;0.0
651600;2.209325740046511;0.0285;2.357865837;1.9954999999999998e-05;0.011420999999999999;10.992325000000001;0.0
655200;2.1567740034420257;0.0285;2.357865837;1.2486e-05;0.008778000000000001;10.516997;0.0
658800;2.1743671382707057;0.0285;2.357865837;5.505e-06;0.009231999999999999;10.173189;0.0
662400;1.957241533436169;0.0285;2.357865837;0.0;0.010183999999999999;10.129372;0.0
666000;2.1035467535947414;0.0285;2.357865837;0.0;0.01098;10.60264;0.0
669600;2.2303694985328035;0.0285;2.357865837;0.0;0.012910999999999999;11.484804;0.0
673200;2.3844894933062992;0.0285;2.357865837;0.0;0.013537;11.635748;0.0
676800;2.071726715486205;0.0285;2.357865837;0.0;0.012405;11.020705;0.0
680400;1.683132697969489;0.0285;2.357865837;0.0;0.012082;10.588503000000001;0.0
684000;1.1164096055266661;0.0285;2.357865837;0.0;0.011278;10.735758;0.0
687600;0.7990280501275835;0.0285;2.357865837;0.0;0.009996;10.914132;0.0
691200;0.6900937754652537;0.0285;2.357865837;0.0;0.008884;10.871613;0.0
694800;0.6440237261266935;0.0285;2.357865837;0.0;0.008103999999999998;11.132709;0.0
698400;0.6577717320237031;0.0285;2.357865837;0.0;0.010532;11.290527;0.0
702000;0.6339013280894882;0.0285;2.357865837;0.0;0.012109;11.312337;0.0
705600;0.9842041394591767;0.0285;2.357865837;0.0;0.012131;11.242198;0.0
709200;1.8956393420205198;0.0285;2.357865837;0.0;0.010609;11.234397999999999;0.0
712800;2.350251639525572;0.0285;2.357865837;0.0;0.008638;11.451284;0.0
716400;2.135061545891761;0.0285;2.357865837;0.0;0.00757;11.916334999999998;0.0
720000;2.068417569971659;0.0285;2.357865837;7.013e-06;0.006056;12.203367;0.0
723600;1.9810481588516393;0.0285;2.357865837;3.1475e-05;0.003436;12.234801;0.0
727200;2.163700581555971;0.0285;2.357865837;6.7393e-05;0.001851;11.980376;0.0
730800;2.1544256394638;0.0285;2.357865837;9.3736e-05;0.0020499999999999997;11.538012;0.0
734400;2.2207909581229233;0.0285;2.357865837;8.820300000000001e-05;0.003165;11.110468999999998;0.0
738000;2.2019675209679144;0.0285;2.357865837;6.705800000000001e-05;0.003634;10.685046;0.0
741600;2.0324381188208616;0.0285;2.357865837;3.5387e-05;0.004595;10.234869;0.0
745200;2.1411143639086063;0.0285;2.357865837;7.795e-06;0.0070339999999999995;9.912961;0.0
748800;1.9926918019186013;0.0285;2.357865837;0.0;0.007932;9.884077999999999;0.0
752400;2.023753122211687;0.0285;2.357865837;0.0;0.008402;10.361591;0.0
756000;2.1364609512702044;0.0285;2.357865837;0.0;0.007856;11.242058;0.0
759600;2.3156433821785734;0.0285;2.357865837;0.0;0.007822;11.409773999999999;0.0
763200;1.9882434287954325;0.0285;2.357865837;0.0;0.0077930000000000004;10.826870000000001;0.0
766800;1.6855618036895281;0.0285;2.357865837;0.0;0.007445;10.422902;0.0
770400;1.136624938911352;0.0285;2.357865837;0.0;0.00734;10.590019;0.0
774000;0.8223329342490044;0.0285;2.357865837;0.0;0.0076100000000000004;10.789765;0.0
777600;0.7234365480253715;0.0285;2.357865837;0.0;0.008282;10.772679;0.0
781200;0.6843603151808619;0.0285;2.357865837;0.0;0.009003;11.058219;0.0
784800;0.6395517689299126;0.0285;2.357865837;0.0;0.010003;11.243461;0.0
788400;0.6321177084935142;0.0285;2.357865837;0.0;0.011873;11.294993;0.0
792000;0.9608361867735687;0.0285;2.357865837;0.0;0.013476;11.255847;0.0
795600;1.9448564351413902;0.0285;2.357865837;0.0;0.015644;11.280147000000001;0.0
799200;2.411479101057243;0.0285;2.357865837;0.0;0.018033999999999998;11.531903;0.0
802800;2.0333620342018484;0.0285;2.357865837;0.0;0.019805;12.036890999999999;0.0
806400;1.9852955217812776;0.0285;2.357865837;3.1836e-05;0.016314;12.365682000000001;0.0
810000;1.9779120663090184;0.0285;2.357865837;7.830100000000001e-05;0.010435999999999999;12.437786000000001;0.0
813600;2.1017610892705947;0.0285;2.357865837;0.000111189;0.017237;12.219804;0.0
817200;2.0993159284485614;0.0285;2.357865837;0.000119691;0.027190000000000002;11.808948000000001;0.0
820800;2.2648188719297973;0.0285;2.357865837;0.000100419;0.030975000000000003;11.411342000000001;0.0
824400;2.1081664610514017;0.0285;2.357865837;8.666e-05;0.027333;11.013904;0.0
828000;2.152995155712745;0.0285;2.357865837;5.9483e-05;0.019521;10.588664000000001;0.0
831600;2.1455093149009525;0.0285;2.357865837;2.7754999999999998e-05;0.017221;10.293908;0.0
835200;1.9505643884705632;0.0285;2.357865837;4.26e-07;0.019134;10.302538;0.0
838800;2.1236391452512517;0.0285;2.357865837;0.0;0.021085999999999997;10.840963;0.0
842400;2.1111753464650462;0.0285;2.357865837;0.0;0.021893999999999997;11.806251;0.0
846000;2.274182667480611;0.0285;2.357865837;0.0;0.020497;12.026766;0.0
849600;2.0674525721954016;0.0285;2.357865837;0.0;0.020035;11.45383;0.0
853200;1.759341930610297;0.0285;2.357865837;0.0;0.019559;11.065539000000001;0.0
856800;1.1316685505084685;0.0285;2.357865837;0.0;0.01998;11.281495000000001;0.0
860400;0.8370476146974483;0.0285;2.357865837;0.0;0.019649999999999997;11.532084000000001;0.0
864000;0.6595845673327801;0.0285;2.357865837;0.0;0.019236;11.549831;0.0
867600;0.6887729652146992;0.0285;2.357865837;0.0;0.018708;11.890870999999999;0.0
871200;0.6231084922759684;0.0285;2.357865837;0.0;0.018321;12.123166999999999;0.0
874800;0.6241553118843942;0.0285;2.357865837;0.0;0.018776;12.209315;0.0
878400;0.9676472985414515;0.0285;2.357865837;0.0;0.018227;12.194536;0.0
882000;1.8805889490725525;0.0285;2.357865837;0.0;0.017425;12.245235000000001;0.0
885600;2.28447509507543;0.0285;2.357865837;0.0;0.015207;12.539878;0.0
889200;2.137684621566897;0.0285;2.357865837;2.29e-07;0.012387;13.107278;0.0
892800;2.0046224146906724;0.0285;2.357865837;5.474e-05;0.009378000000000001;13.479679;0.0
896400;1.9146248198650095;0.0285;2.357865837;0.000118151;0.006923;13.568027;0.0
900000;2.090944708497157;0.0285;2.357865837;0.00015825899999999998;0.008256;13.334926;0.0
903600;2.1977367473241407;0.0285;2.357865837;0.00017881800000000002;0.005692;12.886136;0.0
907200;2.315018797899196;0.0285;2.357865837;0.000178696;0.003474;12.446793;0.0
910800;2.2197625380799795;0.0285;2.357865837;0.000160755;0.001981;12.002932000000001;0.0
914400;2.1001491894658555;0.0285;2.357865837;0.000123787;0.001251;11.52455;0.0
918000;2.1895801129427395;0.0285;2.357865837;6.109899999999999e-05;0.000958;11.184586;0.0
921600;1.9291499026925014;0.0285;2.357865837;1.567e-06;0.002092;11.170502;0.0
925200;2.0603649306045626;0.0285;2.357865837;0.0;0.0029249999999999996;11.725432000000001;0.0
928800;2.129239648132422;0.0285;2.357865837;0.0;0.002903;12.733879;0.0
932400;2.2368590482034496;0.0285;2.357865837;0.0;0.0027930000000000003;12.931583;0.0
936000;1.9449413775658666;0.0285;2.357865837;0.0;0.0034969999999999997;12.273977;0.0
939600;1.7604375725717087;0.0285;2.357865837;0.0;0.00495;11.814825999999998;0.0
943200;1.0775111679149407;0.0285;2.357865837;0.0;0.006086;11.998880999999999;0.0
946800;0.8083497884154538;0.0285;2.357865837;0.0;0.0073490000000000005;12.215491;0.0
950400;0.6911725416417551;0.0285;2.357865837;0.0;0.009021000000000001;12.182258;0.0
954000;0.6354082087714582;0.0285;2.357865837;0.0;0.010074;12.48662;0.0
957600;0.6574483843337643;0.0285;2.357865837;0.0;0.011219;12.672623;0.0
961200;0.6569660295062654;0.0285;2.357865837;0.0;0.013101000000000002;12.70313;0.0
964800;0.9587705603166128;0.0285;2.357865837;0.0;0.012754;12.627379999999999;0.0
968400;1.8346364091655807;0.0285;2.357865837;0.0;0.010492000000000001;12.618641;0.0
972000;2.355703302744416;0.0285;2.357865837;0.0;0.00895;12.859218;0.0
975600;2.181384265956354;0.0285;2.357865837;3.82e-07;0.008951;13.375102;0.0
979200;2.086576431474615;0.0285;2.357865837;5.3326e-05;0.008243;13.6875;0.0
982800;1.8613635342613661;0.0285;2.357865837;8.586100000000001e-05;0.004955;13.709667999999999;0.0
986400;2.0140389350432173;0.0285;2.357865837;7.3432e-05;0.004221;13.408528;0.0
990000;2.1715834256396263;0.0285;2.357865837;6.373e-05;0.004737;12.894867;0.0
993600;2.2299068360107044;0.0285;2.357865837;5.8761e-05;0.004555;12.396175;0.0
997200;2.219113873743347;0.0285;2.357865837;6.3964e-05;0.004692999999999999;11.898568;0.0
1000800;2.029163025459132;0.0285;2.357865837;7.578e-05;0.004311;11.372515;0.0
1004400;2.105420351400757;0.0285;2.357865837;4.6049999999999994e-05;0.005652;10.988163;0.0
1008000;1.9852229062242477;0.0285;2.357865837;9.81e-07;0.007426;10.926861;0.0
1011600;2.0638045266507388;0.0285;2.357865837;0.0;0.006697;11.421199;0.0
1015200;2.131574209774735;0.0285;2.357865837;0.0;0.005424;12.352191000000001;0.0
1018800;2.3902646249786774;0.0285;2.357865837;0.0;0.004951;12.493193999999999;0.0
1022400;2.1004815358237665;0.0285;2.357865837;0.0;0.00529;11.810858;0.0
1026000;1.7481118885502764;0.0285;2.357865837;0.0;0.005213;11.324826999999999;0.0
1029600;1.1328353802573286;0.0285;2.357865837;0.0;0.00534;11.457364;0.0
1033200;0.8034982313575357;0.0285;2.357865837;0.0;0.006071;11.620484000000001;0.0
1036800;0.7031054049790463;0.0285;2.357865837;0.0;0.00623;11.54617;0.0
1040400;0.6784235322200722;0.0285;2.357865837;0.0;0.005385;11.791733;0.0
1044000;0.6359167687357701;0.0285;2.357865837;0.0;0.005797;11.924643;0.0
1047600;0.6487172198797991;0.0285;2.357865837;0.0;0.006538;11.911254999999999;0.0
1051200;0.9541771147798401;0.0285;2.357865837;0.0;0.007016;11.79907;0.0
1054800;1.9262470431378391;0.0285;2.357865837;0.0;0.007787;11.750403;0.0
1058400;2.508949420072746;0.0285;2.357865837;0.0;0.008384;11.93374;0.0
1062000;2.222570494457936;0.0285;2.357865837;0.0;0.008818;12.370723;0.0
1065600;1.9048688050923714;0.0285;2.357865837;5.0878e-05;0.007787;12.617419;0.0
1069200;2.0411848248315563;0.0285;2.357865837;0.000112654;0.003692;12.595989;0.0
1072800;2.1521742298458797;0.0285;2.357865837;0.000149565;0.0023889999999999996;12.278748;0.0
1076400;2.127664731831221;0.0285;2.357865837;0.000164475;0.00294;11.769674;0.0
1080000;2.2887721883134384;0.0285;2.357865837;0.00015438300000000002;0.004377;11.277553;0.0
1083600;2.075562521330414;0.0285;2.357865837;5.7219e-05;0.006371000000000001;10.789584000000001;0.0
1087200;2.1125777949321436;0.0285;2.357865837;1.6751999999999998e-05;0.010268000000000001;10.279038;0.0
1090800;2.0450038201984415;0.0285;2.357865837;5.595e-06;0.015146000000000001;9.899586;0.0
1094400;1.974657971329086;0.0285;2.357865837;0.0;0.015045999999999999;9.81301;0.0
1098000;2.1459618060317256;0.0285;2.357865837;0.0;0.014008;10.224957;0.0
1101600;2.1613344908602214;0.0285;2.357865837;0.0;0.01427;11.024889;0.0
1105200;2.299024337922349;0.0285;2.357865837;0.0;0.015609;11.118116;0.0
1108800;2.0842584355012446;0.0285;2.357865837;0.0;0.017259;10.481503;0.0
1112400;1.7477854923761387;0.0285;2.357865837;0.0;0.017851;10.023634;0.0
1116000;1.1147033965125406;0.0285;2.357865837;0.0;0.017349;10.115967000000001;0.0
1119600;0.8381795965335967;0.0285;2.357865837;0.0;0.01862;10.236799000000001;0.0
1123200;0.6818808269475685;0.0285;2.357865837;0.0;0.018316;10.150663;0.0
1126800;0.6676408966655689;0.0285;2.357865837;0.0;0.017072;10.348108;0.0
1130400;0.649508925144885;0.0285;2.357865837;0.0;0.015061;10.449067;0.0
