Time;Elec_Central;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;PV;Wind;Heating_Central;Cooling_Central
2025-01-01 00:00;load;load;Massflow;Massflow;Massflow;Generation;Generation;load;load
s;MW;MW;kg/h;kg/hr;kg/h;MW;MW;MW;MW
true;true;true;true;true;true;true;true;true;true
7635600;1.9042526248850629;0.0285;2.357865837;7.852;12.149;0.000124213;0.006611;0.159244;0.0
7639200;2.1949713868644634;0.0285;2.357865837;7.852;12.149;0.000152049;0.007777999999999999;0.156536;0.0
7642800;2.224410302914884;0.0285;2.357865837;7.852;12.149;0.000169462;0.011217000000000001;0.151797;0.0
7646400;2.2097876011631654;0.0285;2.357865837;7.852;12.149;0.000175293;0.014232;0.147636;0.0
7650000;2.1374132171846902;0.0285;2.357865837;7.852;12.149;0.000165868;0.016146999999999998;0.143853;0.0
7653600;2.0841212943167045;0.0285;2.357865837;7.852;12.149;0.00014813999999999997;0.016728;0.140036;0.0
7657200;2.04058341599837;0.0285;2.357865837;7.852;12.149;0.00011849299999999999;0.016428;0.138223;0.0
7660800;2.075853475665846;0.0285;2.357865837;7.852;12.149;7.555200000000001e-05;0.015265;0.140794;0.0
7664400;2.0580861300229922;0.0285;2.357865837;7.852;12.149;3.2995e-05;0.013154;0.151091;0.0
7668000;2.101810877068266;0.0285;2.357865837;7.852;12.149;3.806e-06;0.016640000000000002;0.168099;0.0
7671600;2.2338038051098796;0.0285;2.357865837;7.852;12.149;0.0;0.021183;0.17518799999999998;0.0
7675200;2.072170577996393;0.0285;2.357865837;7.852;12.149;0.0;0.02454;0.17088499999999998;0.0
7678800;1.7277855999101033;0.0285;2.357865837;7.852;12.149;0.0;0.026723;0.16924;0.0
7682400;1.1077247345322114;0.0285;2.357865837;7.852;12.149;0.0;0.027306;0.176991;0.0
7686000;0.8431919800798376;0.0285;2.357865837;7.852;12.149;0.0;0.027083;0.18566300000000002;0.0
7689600;0.6808802306566449;0.0285;2.357865837;7.852;12.149;0.0;0.027100000000000003;0.190864;0.0
7693200;0.635300340625973;0.0285;2.357865837;7.852;12.149;0.0;0.027086;0.201702;0.0
7696800;0.6369874539575774;0.0285;2.357865837;7.852;12.149;0.0;0.026847000000000003;0.211064;0.0
7700400;0.6350300830435492;0.0285;2.357865837;7.852;12.149;0.0;0.024632;0.218116;0.0
7704000;0.9602457972340364;0.0285;2.357865837;7.852;12.149;0.0;0.021878;0.223462;0.0
7707600;1.9086687144725722;0.0285;2.357865837;7.852;12.149;0.0;0.021116;0.230064;0.0
7711200;2.36941054894446;0.0285;2.357865837;7.852;12.149;6.16e-07;0.021549;0.241424;0.0
7714800;2.0946015387209593;0.0285;2.357865837;7.852;12.149;9.48e-06;0.027814;0.258427;0.0
7718400;2.0291354822617245;0.0285;2.357865837;7.852;12.149;2.4021e-05;0.043925;0.271984;0.0
7722000;1.9107438556723695;0.0285;2.357865837;7.852;12.149;4.3902e-05;0.049668;0.279962;0.0
7725600;2.1043751941909363;0.0285;2.357865837;7.852;12.149;7.4226e-05;0.048116;0.281156;0.0
7729200;2.160295296440238;0.0285;2.357865837;7.852;12.149;0.000119184;0.043482999999999994;0.27739299999999995;0.0
7732800;2.1801796295345652;0.0285;2.357865837;7.852;12.149;0.000161196;0.039189999999999996;0.27331900000000003;0.0
7736400;2.1296088353842255;0.0285;2.357865837;7.852;12.149;0.000174042;0.035954;0.268627;0.0
7740000;2.047407876669183;0.0285;2.357865837;7.852;12.149;0.000159542;0.035442999999999995;0.262627;0.0
7743600;2.1621561634500956;0.0285;2.357865837;7.852;12.149;0.000131413;0.037486;0.259305;0.0
7747200;2.025430633987462;0.0285;2.357865837;7.852;12.149;9.161199999999999e-05;0.0419;0.263258;0.0
7750800;1.9914113412676748;0.0285;2.357865837;7.852;12.149;4.4489e-05;0.04764;0.28068400000000004;0.0
7754400;2.161535025287329;0.0285;2.357865837;7.852;12.149;6.08e-06;0.052008000000000006;0.309392;0.0
7758000;2.3552843891976334;0.0285;2.357865837;7.852;12.149;0.0;0.057701;0.318679;0.0
7761600;2.0899104851247325;0.0285;2.357865837;7.852;12.149;0.0;0.055935000000000006;0.306584;0.0
7765200;1.7030518855063674;0.0285;2.357865837;7.852;12.149;0.0;0.054597;0.29893400000000003;0.0
7768800;1.1054610730184387;0.0285;2.357865837;7.852;12.149;0.0;0.052435999999999997;0.307329;0.0
7772400;0.804874478224579;0.0285;2.357865837;7.852;12.149;0.0;0.050101;0.316543;0.0
7776000;0.6942768084156541;0.0285;2.357865837;7.852;12.149;0.0;0.048021;0.319197;0.0
7779600;0.6583600179179564;0.0285;2.357865837;7.852;12.149;0.0;0.046113;0.33063299999999995;0.0
7783200;0.631982748150843;0.0285;2.357865837;7.852;12.149;0.0;0.044439;0.33892500000000003;0.0
7786800;0.6190137364763935;0.0285;2.357865837;7.852;12.149;0.0;0.043076;0.342972;0.0
7790400;0.9312353496718171;0.0285;2.357865837;7.852;12.149;0.0;0.042108;0.343993;0.0
7794000;1.8819604696551981;0.0285;2.357865837;7.852;12.149;0.0;0.042145;0.346675;0.0
7797600;2.402901048085913;0.0285;2.357865837;7.852;12.149;1.534e-06;0.035958;0.35611200000000004;0.0
7801200;2.1401553266346265;0.0285;2.357865837;7.852;12.149;3.7207e-05;0.027058;0.373184;0.0
7804800;1.9450984341111666;0.0285;2.357865837;7.852;12.149;9.007399999999999e-05;0.02869;0.384591;0.0
7808400;1.92927418331529;0.0285;2.357865837;7.852;12.149;0.000134847;0.029984999999999998;0.387747;0.0
7812000;2.1368262793215016;0.0285;2.357865837;7.852;12.149;0.00016608699999999998;0.035954;0.381548;0.0
7815600;2.1884763869775745;0.0285;2.357865837;7.852;12.149;0.00018443;0.035069;0.36900599999999995;0.0
7819200;2.268135150463531;0.0285;2.357865837;7.852;12.149;0.00019076300000000002;0.032454000000000004;0.35657799999999995;0.0
7822800;2.172305270091046;0.0285;2.357865837;7.852;12.149;0.000185448;0.030202000000000003;0.343886;0.0
7826400;2.1640341486685015;0.0285;2.357865837;7.852;12.149;0.000168136;0.027667999999999998;0.330094;0.0
7830000;2.16286559634765;0.0285;2.357865837;7.852;12.149;0.00013865;0.025098;0.32017700000000004;0.0
7833600;2.0135541961047814;0.0285;2.357865837;7.852;12.149;9.7381e-05;0.023716;0.319515;0.0
7837200;2.074992799755956;0.0285;2.357865837;7.852;12.149;4.8077e-05;0.021447;0.335046;0.0
7840800;2.176980058880897;0.0285;2.357865837;7.852;12.149;6.756e-06;0.027818000000000002;0.36342899999999995;0.0
7844400;2.2565289987945056;0.0285;2.357865837;7.852;12.149;0.0;0.039743;0.368586;0.0
7848000;1.9977117741266495;0.0285;2.357865837;7.852;12.149;0.0;0.045382;0.349352;0.0
7851600;1.6699367528741813;0.0285;2.357865837;7.852;12.149;0.0;0.043881;0.335797;0.0
7855200;1.0851875613545703;0.0285;2.357865837;7.852;12.149;0.0;0.03885;0.34053300000000003;0.0
7858800;0.8086583793733624;0.0285;2.357865837;7.852;12.149;0.0;0.034226999999999994;0.34619099999999997;0.0
7862400;0.6847447233205405;0.0285;2.357865837;7.852;12.149;0.0;0.032013;0.344788;0.0
7866000;0.6663545028459751;0.0285;2.357865837;7.852;12.149;0.0;0.032186;0.352974;0.0
7869600;0.6361961273330203;0.0285;2.357865837;7.852;12.149;0.0;0.033885;0.357856;0.0
7873200;0.6390346214227941;0.0285;2.357865837;7.852;12.149;0.0;0.03578799999999999;0.35841500000000004;0.0
7876800;0.9251109437289772;0.0285;2.357865837;7.852;12.149;0.0;0.037068;0.356067;0.0
7880400;1.8697308884019628;0.0285;2.357865837;7.852;12.149;0.0;0.037215000000000005;0.355714;0.0
7884000;2.4210172578784226;0.0285;2.357865837;7.852;12.149;1.709e-06;0.03631;0.362509;0.0
7887600;2.1820449619559525;0.0285;2.357865837;7.852;12.149;1.7332e-05;0.030247;0.37721;0.0
7891200;2.0514597571807642;0.0285;2.357865837;7.852;12.149;4.1772e-05;0.022818;0.386346;0.0
7894800;1.9267236713169522;0.0285;2.357865837;7.852;12.149;8.2648e-05;0.026465;0.387481;0.0
7898400;2.1643961632497875;0.0285;2.357865837;7.852;12.149;0.00010529800000000001;0.040628;0.37966300000000003;0.0
7902000;2.1904569168904477;0.0285;2.357865837;7.852;12.149;7.0996e-05;0.048193;0.365991;0.0
7905600;2.2220406125543355;0.0285;2.357865837;7.852;12.149;6.1242e-05;0.051033999999999996;0.35289;0.0
7909200;2.1612873392022856;0.0285;2.357865837;7.852;12.149;5.7532e-05;0.05256;0.33995600000000004;0.0
7912800;1.9888890060808513;0.0285;2.357865837;7.852;12.149;4.0239e-05;0.051833;0.326329;0.0
7916400;2.1067425115508787;0.0285;2.357865837;7.852;12.149;2.2771e-05;0.043375;0.316878;0.0
7920000;2.019126675268589;0.0285;2.357865837;7.852;12.149;1.7814e-05;0.034198;0.31689999999999996;0.0
7923600;2.135182298658855;0.0285;2.357865837;7.852;12.149;1.9451e-05;0.034570000000000004;0.33333999999999997;0.0
7927200;2.0762441298980283;0.0285;2.357865837;7.852;12.149;2.62e-06;0.042806;0.363041;0.0
7930800;2.32418901609901;0.0285;2.357865837;7.852;12.149;0.0;0.052886;0.37000099999999997;0.0
7934400;2.0119334304022143;0.0285;2.357865837;7.852;12.149;0.0;0.051573;0.352702;0.0
7938000;1.7567011781701067;0.0285;2.357865837;7.852;12.149;0.0;0.048678;0.341216;0.0
7941600;1.0913770939600451;0.0285;2.357865837;7.852;12.149;0.0;0.041595;0.348516;0.0
7945200;0.8053236859723794;0.0285;2.357865837;7.852;12.149;0.0;0.032423;0.35708300000000004;0.0
7948800;0.7083738737515651;0.0285;2.357865837;7.852;12.149;0.0;0.026486999999999997;0.358632;0.0
7952400;0.6733994771420977;0.0285;2.357865837;7.852;12.149;0.0;0.024784;0.370433;0.0
7956000;0.6403982685707951;0.0285;2.357865837;7.852;12.149;0.0;0.021817;0.379096;0.0
7959600;0.6435541915988208;0.0285;2.357865837;7.852;12.149;0.0;0.018208;0.38342200000000004;0.0
7963200;0.9972108849675934;0.0285;2.357865837;7.852;12.149;0.0;0.011705;0.384788;0.0
7966800;1.8564984915836569;0.0285;2.357865837;7.852;12.149;0.0;0.008043;0.38843099999999997;0.0
7970400;2.398152294242919;0.0285;2.357865837;7.852;12.149;3.28e-07;0.007084;0.40008499999999997;0.0
7974000;2.088087411329284;0.0285;2.357865837;7.852;12.149;7.435e-06;0.007533000000000001;0.420831;0.0
7977600;1.9927754539408205;0.0285;2.357865837;7.852;12.149;2.3264e-05;0.008401;0.435749;0.0
7981200;1.944991902556391;0.0285;2.357865837;7.852;12.149;4.0732e-05;0.010064;0.441836;0.0
7984800;2.086850561399555;0.0285;2.357865837;7.852;12.149;6.683499999999999e-05;0.012387;0.437673;0.0
7988400;2.205376654436747;0.0285;2.357865837;7.852;12.149;0.000100609;0.013875;0.426506;0.0
7992000;2.1725811872865957;0.0285;2.357865837;7.852;12.149;8.433400000000001e-05;0.015577;0.415655;0.0
7995600;2.127920456510061;0.0285;2.357865837;7.852;12.149;8.1448e-05;0.017207;0.404639;0.0
7999200;2.1522028155914352;0.0285;2.357865837;7.852;12.149;5.5657e-05;0.019646;0.39240600000000003;0.0
8002800;2.1218995478635034;0.0285;2.357865837;7.852;12.149;3.929e-05;0.021113;0.384818;0.0
8006400;1.9586804199816013;0.0285;2.357865837;7.852;12.149;2.6991e-05;0.019591;0.388496;0.0
8010000;2.1382108505332704;0.0285;2.357865837;7.852;12.149;1.2711e-05;0.013874000000000001;0.412327;0.0
8013600;2.1241331521399327;0.0285;2.357865837;7.852;12.149;1.969e-06;0.013963;0.452853;0.0
8017200;2.37185087609329;0.0285;2.357865837;7.852;12.149;0.0;0.018777000000000002;0.46514;0.0
8020800;2.079665590751549;0.0285;2.357865837;7.852;12.149;0.0;0.024242;0.44655399999999995;0.0
8024400;1.6813899255073201;0.0285;2.357865837;7.852;12.149;0.0;0.029606;0.43477499999999997;0.0
8028000;1.0934898730645446;0.0285;2.357865837;7.852;12.149;0.0;0.028422;0.446569;0.0
8031600;0.8247237036086781;0.0285;2.357865837;7.852;12.149;0.0;0.023906;0.459733;0.0
8035200;0.682915779060398;0.0285;2.357865837;7.852;12.149;0.0;0.020037;0.463532;0.0
8038800;0.660282300401501;0.0285;2.357865837;7.852;12.149;0.0;0.019893;0.480217;0.0
8042400;0.6306754740707275;0.0285;2.357865837;7.852;12.149;0.0;0.014783;0.492448;0.0
8046000;0.6151223587966191;0.0285;2.357865837;7.852;12.149;0.0;0.013358;0.498589;0.0
8049600;0.940393660676823;0.0285;2.357865837;7.852;12.149;0.0;0.009914999999999998;0.500378;0.0
8053200;1.8590121173247878;0.0285;2.357865837;7.852;12.149;0.0;0.010043;0.5045919999999999;0.0
8056800;2.4453061413339894;0.0285;2.357865837;7.852;12.149;9.58e-07;0.007777;0.518627;0.0
8060400;2.0955935757086706;0.0285;2.357865837;7.852;12.149;1.1269999999999999e-05;0.005292;0.543748;0.0
8064000;1.993362414414367;0.0285;2.357865837;7.852;12.149;2.7815e-05;0.0030299999999999997;0.560543;0.0
8067600;2.024017597666278;0.0285;2.357865837;7.852;12.149;3.9175e-05;0.002577;0.565195;0.0
8071200;2.182866579379619;0.0285;2.357865837;7.852;12.149;3.9802e-05;0.0030299999999999997;0.556056;0.0
8074800;2.1329576553541956;0.0285;2.357865837;7.852;12.149;3.6073e-05;0.004404;0.537497;0.0
8078400;2.181202941232033;0.0285;2.357865837;7.852;12.149;3.1459e-05;0.004953;0.5189199999999999;0.0
8082000;2.200317330843432;0.0285;2.357865837;7.852;12.149;3.2978e-05;0.004946;0.499768;0.0
8085600;2.148763042221478;0.0285;2.357865837;7.852;12.149;4.5795000000000005e-05;0.005468;0.478827;0.0
8089200;2.204258804691939;0.0285;2.357865837;7.852;12.149;5.9745e-05;0.005678;0.46334;0.0
8092800;1.9817058054442485;0.0285;2.357865837;7.852;12.149;3.4277000000000004e-05;0.006227;0.461051;0.0
8096400;2.050599427072396;0.0285;2.357865837;7.852;12.149;2.8878e-05;0.0065;0.481828;0.0
8100000;2.1397848449006744;0.0285;2.357865837;7.852;12.149;5.386e-06;0.007303;0.520617;0.0
8103600;2.3408855933797827;0.0285;2.357865837;7.852;12.149;0.0;0.009791000000000001;0.5256900000000001;0.0
8107200;2.0380595985965164;0.0285;2.357865837;7.852;12.149;0.0;0.010978;0.49582299999999996;0.0
8110800;1.748442565623043;0.0285;2.357865837;7.852;12.149;0.0;0.011313;0.474014;0.0
8114400;1.0848573394474248;0.0285;2.357865837;7.852;12.149;0.0;0.01213;0.477863;0.0
8118000;0.8273033448175767;0.0285;2.357865837;7.852;12.149;0.0;0.013873;0.482685;0.0
8121600;0.6796015261039237;0.0285;2.357865837;7.852;12.149;0.0;0.017755;0.47739800000000004;0.0
8125200;0.6808520098258464;0.0285;2.357865837;7.852;12.149;0.0;0.019652;0.48508999999999997;0.0
8128800;0.6430615210794937;0.0285;2.357865837;7.852;12.149;0.0;0.019704;0.487878;0.0
8132400;0.616082098448365;0.0285;2.357865837;7.852;12.149;0.0;0.018645;0.484489;0.0
8136000;0.9823268675991359;0.0285;2.357865837;7.852;12.149;0.0;0.015989;0.476971;0.0
8139600;1.966376728333222;0.0285;2.357865837;7.852;12.149;0.0;0.013394999999999999;0.471949;0.0
8143200;2.3776659257458848;0.0285;2.357865837;7.852;12.149;2.42e-06;0.011878999999999999;0.476122;0.0
8146800;2.023888563294317;0.0285;2.357865837;7.852;12.149;2.8163e-05;0.009805999999999999;0.490185;0.0
8150400;2.0582063888010342;0.0285;2.357865837;7.852;12.149;7.1165e-05;0.007787;0.496485;0.0
8154000;2.021348151089501;0.0285;2.357865837;7.852;12.149;0.00011593500000000001;0.009182000000000001;0.492165;0.0
8157600;2.0621149184187075;0.0285;2.357865837;7.852;12.149;0.000160779;0.011493;0.476403;0.0
8161200;2.167730909690774;0.0285;2.357865837;7.852;12.149;0.000180867;0.013869;0.453473;0.0
8164800;2.2805572846504343;0.0285;2.357865837;7.852;12.149;0.000186926;0.015814;0.431543;0.0
8168400;2.2699365779404137;0.0285;2.357865837;7.852;12.149;0.000174587;0.017555;0.410129;0.0
8172000;2.0575269853910294;0.0285;2.357865837;7.852;12.149;0.00015238300000000002;0.018134;0.388224;0.0
8175600;2.10582118738529;0.0285;2.357865837;7.852;12.149;0.00011522199999999999;0.018153;0.37157999999999997;0.0
8179200;1.976954266983543;0.0285;2.357865837;7.852;12.149;6.7407e-05;0.018813;0.366106;0.0
8182800;2.094941634122937;0.0285;2.357865837;7.852;12.149;2.0999e-05;0.02016;0.379202;0.0
8186400;2.130669104253637;0.0285;2.357865837;7.852;12.149;3.274e-06;0.019085;0.406439;0.0
8190000;2.3856232048075574;0.0285;2.357865837;7.852;12.149;0.0;0.019452999999999998;0.407418;0.0
8193600;2.1042057099848903;0.0285;2.357865837;7.852;12.149;0.0;0.018218;0.381739;0.0
8197200;1.76166661006989;0.0285;2.357865837;7.852;12.149;0.0;0.016533000000000003;0.362755;0.0
8200800;1.0839665157141292;0.0285;2.357865837;7.852;12.149;0.0;0.015362;0.36368;0.0
8204400;0.8300222842069619;0.0285;2.357865837;7.852;12.149;0.0;0.016608;0.365462;0.0
8208000;0.6639931766595742;0.0285;2.357865837;7.852;12.149;0.0;0.018265999999999998;0.359702;0.0
8211600;0.6329737624392155;0.0285;2.357865837;7.852;12.149;0.0;0.01891;0.36378699999999997;0.0
8215200;0.6108042558647133;0.0285;2.357865837;7.852;12.149;0.0;0.019333;0.364188;0.0
8218800;0.6309875073275117;0.0285;2.357865837;7.852;12.149;0.0;0.019039;0.359968;0.0
8222400;0.9326969093343044;0.0285;2.357865837;7.852;12.149;0.0;0.018165;0.35266699999999995;0.0
8226000;1.8683377655445688;0.0285;2.357865837;7.852;12.149;0.0;0.017419;0.347158;0.0
8229600;2.3961923993686196;0.0285;2.357865837;7.852;12.149;7.99e-07;0.017611;0.34827199999999997;0.0
8233200;2.1399009933201434;0.0285;2.357865837;7.852;12.149;1.1856e-05;0.016236;0.356348;0.0
8236800;2.056969756858954;0.0285;2.357865837;7.852;12.149;3.8478e-05;0.017854;0.358436;0.0
8240400;1.994383806920951;0.0285;2.357865837;7.852;12.149;9.6631e-05;0.021882000000000002;0.352545;0.0
8244000;2.170416847758759;0.0285;2.357865837;7.852;12.149;0.00013138999999999997;0.023817;0.33822199999999997;0.0
8247600;2.1396661149499736;0.0285;2.357865837;7.852;12.149;9.6562e-05;0.023819;0.318673;0.0
8251200;2.2543089157776572;0.0285;2.357865837;7.852;12.149;7.546e-05;0.022061;0.299733;0.0
8254800;2.2056118306857755;0.0285;2.357865837;7.852;12.149;7.9704e-05;0.019248;0.281058;0.0
8258400;2.0390390875561684;0.0285;2.357865837;7.852;12.149;7.096999999999999e-05;0.015589;0.261988;0.0
8262000;2.1522828210870286;0.0285;2.357865837;7.852;12.149;5.4536e-05;0.012285;0.246442;0.0
8265600;1.9962284720221037;0.0285;2.357865837;7.852;12.149;4.4525e-05;0.009849;0.238161;0.0
8269200;2.1151362905016002;0.0285;2.357865837;7.852;12.149;2.5818999999999998e-05;0.00705;0.241476;0.0
8272800;2.170138798158591;0.0285;2.357865837;7.852;12.149;6.16e-06;0.009571;0.252853;0.0
8276400;2.3223914597643724;0.0285;2.357865837;7.852;12.149;0.0;0.01718;0.247121;0.0
8280000;1.9616291439718638;0.0285;2.357865837;7.852;12.149;0.0;0.024384;0.225292;0.0
8283600;1.6480558727068995;0.0285;2.357865837;7.852;12.149;0.0;0.02995;0.207876;0.0
8287200;1.0607963889968959;0.0285;2.357865837;7.852;12.149;0.0;0.033137;0.201934;0.0
8290800;0.832639585512055;0.0285;2.357865837;7.852;12.149;0.0;0.032841;0.19619999999999999;0.0
8294400;0.7211743861153684;0.0285;2.357865837;7.852;12.149;0.0;0.031036;0.186301;0.0
8298000;0.6303917340830268;0.0285;2.357865837;7.852;12.149;0.0;0.027676;0.181364;0.0
8301600;0.6300478521804584;0.0285;2.357865837;7.852;12.149;0.0;0.024893000000000002;0.174362;0.0
8305200;0.621040988837567;0.0285;2.357865837;7.852;12.149;0.0;0.024184;0.165108;0.0
8308800;0.990023494543734;0.0285;2.357865837;7.852;12.149;0.0;0.02461;0.154582;0.0
8312400;1.8595350992132944;0.0285;2.357865837;7.852;12.149;0.0;0.025051999999999998;0.14503899999999997;0.0
8316000;2.440127533541152;0.0285;2.357865837;7.852;12.149;2.92e-06;0.026337;0.13831100000000002;0.0
8319600;2.0796201016886076;0.0285;2.357865837;7.852;12.149;2.5237e-05;0.022494;0.13413999999999998;0.0
8323200;2.078267488986073;0.0285;2.357865837;7.852;12.149;8.0024e-05;0.019158;0.12750799999999998;0.0
8326800;1.866744250053833;0.0285;2.357865837;7.852;12.149;0.000122238;0.025013999999999998;0.118143;0.0
8330400;2.151735883252753;0.0285;2.357865837;7.852;12.149;0.00015224299999999999;0.038305;0.106419;0.0
8334000;2.1370045619373443;0.0285;2.357865837;7.852;12.149;0.00017007;0.045046;0.09381199999999999;0.0
8337600;2.1330346112930956;0.0285;2.357865837;7.852;12.149;0.000175726;0.047204;0.082248;0.0
8341200;2.121066036159698;0.0285;2.357865837;7.852;12.149;0.000165452;0.047333;0.07160899999999999;0.0
8344800;2.019444297136001;0.0285;2.357865837;7.852;12.149;0.000144103;0.045943;0.061718;0.0
8348400;2.1385440715531887;0.0285;2.357865837;7.852;12.149;0.00011480500000000001;0.044167000000000005;0.05342;0.0
8352000;1.9559384014538366;0.0285;2.357865837;7.852;12.149;7.9107e-05;0.04032;0.047231999999999996;0.0
8355600;2.105409573988435;0.0285;2.357865837;7.852;12.149;3.9849e-05;0.033033;0.043517;0.0
8359200;2.204832896069164;0.0285;2.357865837;7.852;12.149;8.167999999999999e-06;0.032705;0.04107;0.0
8362800;2.271690240245244;0.0285;2.357865837;7.852;12.149;0.0;0.040261000000000005;0.035819000000000004;0.0
8366400;2.009764072838892;0.0285;2.357865837;7.852;12.149;0.0;0.045792;0.028786000000000003;0.0
8370000;1.743692673430662;0.0285;2.357865837;7.852;12.149;0.0;0.047154;0.023055;0.0
8373600;1.1055113838884543;0.0285;2.357865837;7.852;12.149;0.0;0.043482;0.019058;0.0
8377200;0.829469534005639;0.0285;2.357865837;7.852;12.149;0.0;0.037975;0.015343;0.0
8380800;0.6802455884095253;0.0285;2.357865837;7.852;12.149;0.0;0.033464;0.011632;0.0
8384400;0.6527956138766345;0.0285;2.357865837;7.852;12.149;0.0;0.029613;0.008551;0.0
8388000;0.6471300056680185;0.0285;2.357865837;7.852;12.149;0.0;0.02634;0.005655;0.0
8391600;0.6449024385996209;0.0285;2.357865837;7.852;12.149;0.0;0.024007;0.00304;0.0
8395200;0.9262355882206366;0.0285;2.357865837;7.852;12.149;0.0;0.02237;0.0008139999999999999;0.0
8398800;1.7898595159052266;0.0285;2.357865837;7.852;12.149;0.0;0.021283;0.0;0.0
8402400;2.319077842284773;0.0285;2.357865837;7.852;12.149;3.7e-06;0.019966;0.0;0.0
8406000;2.065337894490981;0.0285;2.357865837;7.852;12.149;3.1281e-05;0.013899;0.0;0.0
8409600;2.0620212794527197;0.0285;2.357865837;7.852;12.149;8.056199999999999e-05;0.00656;0.0;0.0
8413200;1.9060434985450418;0.0285;2.357865837;7.852;12.149;0.000121455;0.00731;0.0;0.0
8416800;2.2352627862835055;0.0285;2.357865837;7.852;12.149;0.000148994;0.017921;0.0;0.0
8420400;2.117058909438629;0.0285;2.357865837;7.852;12.149;0.000167423;0.019649;0.0;0.0
8424000;2.243324564459346;0.0285;2.357865837;7.852;12.149;0.000171837;0.017152999999999998;0.0;0.0
8427600;2.1193116151577756;0.0285;2.357865837;7.852;12.149;0.000163842;0.015987;2e-05;0.0
8431200;2.090782604832854;0.0285;2.357865837;7.852;12.149;0.000147636;0.016604;0.001958;0.0
8434800;2.1343950535206004;0.0285;2.357865837;7.852;12.149;0.00011940300000000001;0.017774;0.004166;0.0
8438400;1.9360505927525866;0.0285;2.357865837;7.852;12.149;7.652200000000001e-05;0.018725000000000002;0.006795;0.0
8442000;2.077283532395559;0.0285;2.357865837;7.852;12.149;3.0881e-05;0.020547999999999997;0.010276;0.0
8445600;2.126305658001436;0.0285;2.357865837;7.852;12.149;6.616e-06;0.032113;0.014972;0.0
8449200;2.2258376888463647;0.0285;2.357865837;7.852;12.149;0.0;0.048901;0.019466999999999998;0.0
8452800;2.038956555634178;0.0285;2.357865837;7.852;12.149;0.0;0.058066;0.022885000000000003;0.0
8456400;1.7612324779913233;0.0285;2.357865837;7.852;12.149;0.0;0.058309;0.026609;0.0
8460000;1.1130089769144835;0.0285;2.357865837;7.852;12.149;0.0;0.057890000000000004;0.032008;0.0
8463600;0.79693779365451;0.0285;2.357865837;7.852;12.149;0.0;0.057051000000000004;0.03799;0.0
8467200;0.6960446755499708;0.0285;2.357865837;7.852;12.149;0.0;0.056504;0.043594;0.0
8470800;0.6442595235246362;0.0285;2.357865837;7.852;12.149;0.0;0.055273;0.05085;0.0
8474400;0.6211330795348586;0.0285;2.357865837;7.852;12.149;0.0;0.054945;0.05818;0.0
8478000;0.6107988845618998;0.0285;2.357865837;7.852;12.149;0.0;0.052435;0.065212;0.0
8481600;0.9579266453574014;0.0285;2.357865837;7.852;12.149;0.0;0.045529;0.071967;0.0
8485200;1.8415784600741711;0.0285;2.357865837;7.852;12.149;0.0;0.04348;0.079341;0.0
8488800;2.3488679309693747;0.0285;2.357865837;7.852;12.149;3.904e-06;0.045496;0.088699;0.0
8492400;2.184196608036362;0.0285;2.357865837;7.852;12.149;2.9864e-05;0.056039;0.100702;0.0
8496000;2.0404056798936545;0.0285;2.357865837;7.852;12.149;7.5819e-05;0.062062;0.11197700000000001;0.0
8499600;1.9561319704713098;0.0285;2.357865837;7.852;12.149;0.000119115;0.066684;0.121367;0.0
8503200;2.1018981770606433;0.0285;2.357865837;7.852;12.149;0.000149585;0.06969199999999999;0.127965;0.0
8506800;2.148506337977346;0.0285;2.357865837;7.852;12.149;0.000166356;0.07013;0.13221;0.0
8510400;2.301166702964007;0.0285;2.357865837;7.852;12.149;0.000169728;0.067819;0.13611199999999998;0.0
8514000;2.1571239620645297;0.0285;2.357865837;7.852;12.149;0.00015675200000000002;0.064087;0.139505;0.0
8517600;2.1199109390772426;0.0285;2.357865837;7.852;12.149;0.00012972100000000001;0.06033;0.141989;0.0
8521200;2.211358245806607;0.0285;2.357865837;7.852;12.149;9.711e-05;0.059734999999999996;0.145718;0.0
8524800;1.943239691920891;0.0285;2.357865837;7.852;12.149;6.0487e-05;0.060759;0.153537;0.0
8528400;2.0762115505337126;0.0285;2.357865837;7.852;12.149;2.8785e-05;0.058927;0.16965100000000002;0.0
8532000;2.154455680128823;0.0285;2.357865837;7.852;12.149;7.041e-06;0.055682999999999996;0.19353800000000002;0.0
8535600;2.3820128982145468;0.0285;2.357865837;7.852;12.149;0.0;0.058970999999999996;0.206047;0.0
8539200;2.0610626169430053;0.0285;2.357865837;7.852;12.149;0.0;0.06067;0.20463599999999998;0.0
8542800;1.7430042731819193;0.0285;2.357865837;7.852;12.149;0.0;0.059433;0.205738;0.0
8546400;1.11886842473809;0.0285;2.357865837;7.852;12.149;0.0;0.058749;0.21785300000000002;0.0
8550000;0.8109496405149993;0.0285;2.357865837;7.852;12.149;0.0;0.061104;0.230857;0.0
8553600;0.7097682962129991;0.0285;2.357865837;7.852;12.149;0.0;0.064535;0.239261;0.0
8557200;0.6729559108148676;0.0285;2.357865837;7.852;12.149;0.0;0.063419;0.254465;0.0
8560800;0.6158957988863443;0.0285;2.357865837;7.852;12.149;0.0;0.059633000000000005;0.267573;0.0
