Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;Elec_Central;PV;Solar_Thermal;Wind;Heating_Central;Cooling_Central
2025-01-01 00:00;load;load;load;load;load;load;load;load;load;load;Massflow;Massflow;Massflow;load;Generation;Generation;Generation;load;load
s;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;kg/h;kg/h;kg/h;MW;MW;MW;MW;MW;MW
true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
28800;0.31873461006197457;0.20490798033444835;0.3856709664572914;0.12207659741682647;0.443145857368904;0.019633030311502483;0.14689857773786294;0.12483783006244666;0.17489442740297834;0.027631920417311932;2.4607851452443312;8.494340141496565;11.063618118396837;1.9407998771542352;0.0;0.0;0.054858;0.619032;0.0
32400;0.32255197300932426;0.23706465536060287;0.43753756549938777;0.09799636332846587;0.4179199311968917;0.013619657621723312;0.1195942768470399;0.14078974315301532;0.18012656661839274;0.028764250291059463;2.359186166891127;8.599924971615122;13.196664623138789;1.967200732634844;0.0;0.0;0.055754;0.633152;0.0
36000;0.37785663831527116;0.20336654543043373;0.5440303875300935;0.08798386014211919;0.43714513922887316;0.01988225202801055;0.13107789532053016;0.14147130462609486;0.1902889143880552;0.02661195887473632;2.3088226118377992;7.725981317619823;11.181492795840256;2.1331029370094816;5.505e-06;1.556817474816604e-05;0.057427;0.631837;0.0
39600;0.34954030584628243;0.20632711458993658;0.4810578310664102;0.14356162639911493;0.617945566228093;0.019131373523504924;0.12235902469575986;0.14398501949039458;0.18817876889571317;0.026772724386661076;2.2125227044260725;7.886263336059626;11.988518905487075;2.2720866307352097;1.2648e-05;3.57686238355684e-05;0.057872;0.6195259999999999;0.0
43200;0.2931116637461278;0.24824114323549562;0.4450756612199365;0.15067839463480637;0.6476083303304945;0.0210542269881404;0.14804957963535792;0.14329723620710066;0.19418290691661902;0.028723989928998068;2.3404965428839786;7.243370751733192;10.937680356655003;2.2912991429140788;1.8169000000000002e-05;5.1382046684728203e-05;0.057427;0.6068049999999999;0.0
46800;0.3296269517105834;0.25599558324959276;0.4936612231729142;0.15516245917802843;0.46263552522407997;0.020593500695995658;0.15065606074101173;0.1258254109722174;0.16300962671812008;0.027488119933227747;2.543925481431525;8.22893206167053;11.140287720733278;2.1571663416625437;3.0883e-05;8.733731893689586e-05;0.058313000000000004;0.593055;0.0
50400;0.33459786329389707;0.2437285012444964;0.5179911467802;0.13338287455548153;0.3823604155463935;0.025580603280131658;0.13459599018014534;0.14526662875697485;0.1710875945525289;0.03126912801927912;2.220916933229721;8.596114593194331;11.184709713504198;2.0885916181902493;4.5188e-05;0.0001277919492316307;0.061921;0.5768139999999999;0.0
54000;0.3194428465973605;0.2218759462258659;0.5479252546678899;0.14571554209638932;0.38235331451769106;0.04309088040750919;0.14467663568729094;0.14025205361882467;0.18177439464811737;0.02941950852454763;2.196926547562131;8.456328418711177;11.801837700504903;2.1271068684669387;3.8073e-05;0.00010767068432096741;0.059854;0.566817;0.0
57600;0.2880615051046957;0.22022976913531384;0.39659094635505887;0.1337896096413697;0.4873901671029099;0.04717536648510459;0.1272059474888141;0.11667753377807609;0.18369900800453462;0.030396903801840694;2.4527368472647586;7.7503903428562175;12.504082465152319;2.0008198530958774;5.928e-06;1.6764421418188605e-05;0.05467;0.572967;0.0
61200;0.2971910098998137;0.19016223112797298;0.43255172874453124;0.15979306504238217;0.5365448778166205;0.05866430397637759;0.11325036327281168;0.12663463650702994;0.18967639210982246;0.03033641902647314;2.3561101782203324;7.200806846146726;11.389579049993335;2.104468608497362;0.0;0.0;0.054369999999999995;0.608495;0.0
64800;0.26680349942848425;0.2161729588427107;0.3311462833372671;0.25878845806929446;0.5694860274452571;0.08293347040672476;0.12707779202726488;0.11088444331602804;0.18670295366762624;0.029923320572242083;2.2752932367114864;7.657299152774638;11.659434121355797;2.149995886540658;0.0;0.0;0.057871;0.6683600000000001;0.0
68400;0.22999396190898733;0.2033594834524335;0.27206964952118357;0.45899294437582;0.6329704084069512;0.10325657020194903;0.13312058406249574;0.08242721471561948;0.18245193582437907;0.02947278795237672;2.455833560837516;7.892235027310001;12.613939109699936;2.298642752469819;0.0;0.0;0.056989;0.6862569999999999;0.0
72000;0.12966768513402613;0.2127042651007995;0.20869011460416892;0.5305888000966202;0.46313696402663823;0.09020285161476278;0.13107936339566015;0.06564454131767138;0.19588365164841837;0.026434451639025233;2.548902405421052;7.188211615958312;11.22146130866026;2.0275982369387657;0.0;0.0;0.056977;0.6583859999999999;0.0
75600;0.09971088054732852;0.2348061970072436;0.15032184384585778;0.5431770682557495;0.2634028573337548;0.07769572995435749;0.13351548093439577;0.04868581397468461;0.1691218286792087;0.02597745879972156;2.236149889218819;7.631942484530302;12.301797305216407;1.7204377005325806;0.0;0.0;0.052533;0.640426;0.0
79200;0.06740088657001525;0.22797692056594254;0.09058498803292261;0.31283410871630474;0.05647982109880876;0.039722852384449794;0.13059825508112294;0.03071916174071492;0.1570755207141308;0.02601791997015655;2.4809496763381107;7.9362472852778465;12.885906822147895;1.1133925149044124;0.0;0.0;0.051999000000000004;0.657091;0.0
82800;0.06777834463416366;0.2254061540720606;0.1090816743185733;0.12559112255093743;0.06269272160977589;0.019107012431555822;0.13370852543272346;0.028762978901344143;0.08540640252537783;0.030922968809573882;2.5904262251116745;7.610950664295005;11.24324841053178;0.8575349364765121;0.0;0.0;0.046380000000000005;0.675686;0.0
86400;0.07690038502950294;0.21544642476321704;0.09238871559788646;0.05565631030913441;0.056524937295054596;0.010302270882970952;0.12273995142477366;0.03192056147927782;0.03730196760523359;0.0296114996717893;2.328413041132309;7.937801539896673;12.073431769727902;0.6991815243870515;0.0;0.0;0.043357;0.680498;0.0
90000;0.07458465709531692;0.18284671957767862;0.09424766850570425;0.04428943009917468;0.06157111461982887;0.004867388514068341;0.10908063208841971;0.0291224012775443;0.0183834538635964;0.028933215174203906;2.4640378252468045;7.612816283367043;11.21956349674801;0.6189934656413321;0.0;0.0;0.043885;0.70426;0.0
93600;0.07479288450348513;0.21500831589590724;0.09575966996219731;0.027057596936608478;0.06224971316805582;0.007395376261340753;0.10904782032001739;0.029417063018794737;0.020404167825763504;0.026429552593455405;2.285825644523095;8.601086713777924;11.483722424887164;0.6411326078921704;0.0;0.0;0.045831000000000004;0.721567;0.0
97200;0.07185430107845646;0.21624444918707564;0.10483484992701349;0.023758852638870592;0.0581315226116425;0.006519916785771257;0.1278598660788828;0.031887692525096656;0.020160928793950136;0.027226268023835418;2.4205147153472875;8.10352290090161;11.514032904418805;0.6612523796267595;0.0;0.0;0.045219999999999996;0.730102;0.0
100800;0.07622978947232167;0.18004973349893905;0.10391250507194902;0.11634784466082972;0.2379851547939835;0.019871415510153697;0.1191032426143992;0.03266281078270962;0.05534244285393111;0.02803635287986809;2.5450625497361776;7.305890275407173;12.160458599548926;0.9415049392592165;0.0;0.0;0.044467;0.732481;0.0
104400;0.1260429608967092;0.20748952791928627;0.21355373574619566;0.3653717161774535;0.580295441273949;0.026430147901016846;0.1480170660286894;0.055836936233651005;0.16485489448787216;0.02915182804852299;2.4738899872791116;8.076102717964615;12.955105094427676;1.8878924266648234;0.0;0.0;0.043884;0.7386889999999999;0.0
108000;0.1938189769543879;0.25209495953393996;0.3057233084166118;0.5127447937226022;0.5646858938882251;0.054148544556973814;0.14018176677763505;0.08958173198303858;0.19660359292382903;0.02851109526592621;2.340016341965432;7.210858492886315;13.297215638790249;2.3095835687572435;0.0;0.0;0.044876;0.7596130000000001;0.0
111600;0.2627525797432881;0.22038598403482562;0.3631222708045429;0.2537982044297096;0.4469916902263192;0.02676011023642086;0.1454557677082418;0.11059224988916873;0.20996702981577442;0.028309971292750143;2.324673212500279;8.180216936928899;13.341907434167787;2.039825886888291;0.0;0.0;0.04498;0.7972079999999999;0.0
115200;0.32259019894531415;0.2041475824031825;0.40820508957494267;0.12912167060438737;0.5254767297411236;0.02056542555560249;0.1373790238951259;0.12801566522990007;0.19153758121622655;0.03125092564412269;2.35973400550179;8.234683122962888;11.424427840459517;2.0670389671658054;0.0;0.0;0.043887999999999996;0.823134;0.0
118800;0.3133098066790307;0.23917713904789978;0.48632315875916454;0.087682667953296;0.45280624600236297;0.01525396709456435;0.13644146957437647;0.1318061724830787;0.17689182414907645;0.02570158346481188;2.34570689555621;7.5839768320488075;11.029509709993869;2.0396924517428503;8.66e-06;2.4490534662873366e-05;0.040831000000000006;0.8318150000000001;0.0
122400;0.3369581984407949;0.24148494379518903;0.5170439696324365;0.10260174180476968;0.5220625688970594;0.021987768161274818;0.1431824659575539;0.14078417641951524;0.18197617620434375;0.026181935895880283;2.322902407639675;8.517446105233638;11.107292279993626;2.2080820093129367;4.1642000000000006e-05;0.00011776383884888832;0.032021;0.82077;0.0
126000;0.3384925890873962;0.194092932893871;0.49335322321462555;0.12549869380272027;0.521636639914238;0.021006879914103473;0.12588559291948098;0.13249380436659589;0.1754694792951741;0.02983014245897575;2.1607638707874997;7.304467477191418;11.315021564515192;2.1279298354082057;7.1964e-05;0.00020351464624469043;0.0245;0.7963250000000001;0.0
129600;0.30213973251309834;0.24581209363403175;0.4158772996214011;0.1484458770534207;0.5652525421984763;0.023984166128409038;0.12855398203135798;0.13708051639221464;0.17817711576373882;0.03088548721960062;2.5855980491036648;8.478148031413077;12.113708717892695;2.1453233253361486;8.85e-05;0.0002502785586217428;0.024524999999999998;0.7723110000000001;0.0
133200;0.3133360213461374;0.2400848826066966;0.4470513163060954;0.16336611794917333;0.4747496535865994;0.018369627246711914;0.16012461177859336;0.1256320763892367;0.1670931942546593;0.029901039077447514;2.4705243218952955;7.078963297541436;12.604237997962654;2.1098075014639037;8.979e-05;0.00025392668676436485;0.025782;0.7478830000000001;0.0
136800;0.3633803130089138;0.2589633725238114;0.490512107606525;0.12124517690542375;0.4309854109268998;0.026971386564027706;0.13335186730486176;0.14875234824497435;0.20106043789036804;0.02749299883380891;2.4968601658991783;7.4132427074048834;13.252400158370857;2.1752224209758055;6.939e-05;0.00019623535799731905;0.024943999999999997;0.721171;0.0
140400;0.38384413275233065;0.21428115146794238;0.5425983651842964;0.12421416516183983;0.45706891975465014;0.04206535977886682;0.13002661200010993;0.15603414804468424;0.21405835968449557;0.030318079731350162;2.3006153078357734;7.260371793837901;11.978410348034622;2.264191213829216;3.5278e-05;9.97664066786197e-05;0.022449;0.703015;0.0
144000;0.28418168023917156;0.21491888196085018;0.37603619007647493;0.13100949914898055;0.49986287255581496;0.05187449316560401;0.1244460646098344;0.12872802781417125;0.1630334885711389;0.029609545534590803;2.4133144541960907;8.15714987413068;11.148181966205778;1.9740911981420408;5.06e-06;1.4309711939277047e-05;0.023261;0.705365;0.0
147600;0.26798951588243153;0.220881628934045;0.39071627832050754;0.17202136512251281;0.5376013618810308;0.06258985308583463;0.11475234520003046;0.11341962049116291;0.20367101329867254;0.030514559134649243;2.1769906282460614;8.11316845625637;13.236224793887363;2.083642982216228;0.0;0.0;0.026861;0.743936;0.0
151200;0.25592947607054006;0.21972572824943093;0.3434716349842356;0.24746387037116171;0.5760978944310312;0.08713292161034429;0.12948582871716513;0.11363123857205515;0.19602412440282674;0.02587611029869926;2.5376355700878106;7.361107247753214;12.16462154143602;2.168962717408791;0.0;0.0;0.027669;0.811907;0.0
154800;0.22741791789396135;0.20297136974244928;0.3231111358947615;0.48936257622987844;0.6581341688550699;0.09550204196949544;0.12736188687596972;0.09875978036333245;0.18905857505076487;0.027990846235340025;2.2605884460382217;7.284894318823069;11.674808661698728;2.411679452875683;0.0;0.0;0.026489000000000002;0.82873;0.0
158400;0.15142525249001404;0.2398872634040558;0.18556310034020057;0.5017803332921102;0.5109639166068716;0.08938842901058526;0.13513705116695002;0.0610530446239222;0.1726478643679493;0.02916351144332173;2.4242244875966534;7.536297818124986;12.420139622827508;2.047846255302659;0.0;0.0;0.024723;0.790756;0.0
