Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;Elec_Central;PV;Solar_Thermal;Wind;Heating_Central;Cooling_Central;Temperature;COP
2025-01-01 00:00;load;load;load;load;load;load;load;load;load;load;Massflow;Massflow;Massflow;load;Generation;Generation;Generation;load;load;temp;COP
s;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;kg/h;kg/h;kg/h;MW;MW;MW;MW;MW;MW;degC;COP
true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
28800;0.27195126881424747;0.2137309268964059;0.4632766277343152;0.11006490987546273;0.4942481278834094;0.01853522237488071;0.13603391148773133;0.13397637952634425;0.20002347379423344;0.029552434460727195;2.148371384054747;7.291673550274732;12.835119279986607;2.0418408483870305;9.882e-06;2.7946358376271895e-05;0.032277;0.13572499999999998;0.0;12.685;3.3077205315718174
32400;0.2907974718602802;0.21495838204021678;0.42999012565351896;0.09726421343509763;0.42483633779848146;0.013636021184973193;0.13916225703856894;0.14387990292901567;0.19080740254613981;0.02776939016440541;2.141122874881272;8.098749212567458;12.009496729085484;1.9453321144862925;1.8324999999999998e-05;5.182321566941737e-05;0.020377;0.14255400000000001;0.0;12.83;3.330057725837264
36000;0.3580913282548771;0.2110746015499791;0.4983935543952506;0.08699950349590926;0.4817598561753876;0.019241933783472918;0.13735134927983014;0.15430931140552354;0.1806638733984283;0.02949358280052504;2.370323245182387;7.229632764696513;11.50595032051875;2.1278853117386585;2.4027999999999998e-05;6.79513356673812e-05;0.012504;0.145491;0.0;13.049;3.363794591658916
39600;0.34057339497438477;0.2139661284263452;0.4496514623588891;0.1242040448252962;0.6213954390305174;0.01824971475537568;0.11757292187202582;0.12983591658848603;0.20260473592874437;0.028042512632528712;2.1347696404229723;7.931364128807706;11.420321208145852;2.2180537587600644;2.8652e-05;8.102803685457827e-05;0.007353;0.14538399999999999;0.0;13.339;3.4084689801900367
43200;0.33483764062876753;0.24344737767140656;0.49163423605634626;0.14681234353092865;0.5918175256673383;0.024075332197345797;0.14915536309849697;0.1412877439873951;0.1786379907027859;0.026291540001714492;2.5096932261958336;7.96971397206628;11.491738281751621;2.301705553540811;2.9085e-05;8.225256358772193e-05;0.0060090000000000005;0.144672;0.0;13.47;3.4286494798368494
46800;0.3211650525059758;0.24705572339279708;0.4248886106599574;0.15576491795403244;0.44889897448187877;0.018803642266722508;0.15569441669117443;0.14028516648560274;0.16918705674846862;0.028600267384435746;2.4574140162897926;7.701827403045293;13.275990097160795;2.08174356118661;2.0134e-05;5.6939079088024525e-05;0.009563;0.143254;0.0;13.372;3.4135526175056157
50400;0.3024042227875362;0.22132745688630392;0.49115364744466405;0.12493195761388812;0.38639244914080534;0.023550973790302337;0.14448764701969713;0.13318881153553322;0.18918631013339282;0.02833717710587155;2.248461410322898;8.383031014736234;11.064899608862943;2.016623476352123;7.047e-06;1.9928960481439794e-05;0.017017;0.140817;0.0;13.037;3.3619459962715155
54000;0.3611357607881445;0.24738901503141214;0.47010125830566385;0.14557711337165608;0.4409313939978992;0.04051728495898999;0.14370082270661624;0.15423324031054944;0.1812978763442954;0.030697022764789077;2.157097347384455;8.586060551608556;12.913666259804167;2.1848837658152274;0.0;0.0;0.024155000000000003;0.139542;0.0;12.464;3.273675566518932
57600;0.27302015771709526;0.22597294404604312;0.3779730218561099;0.12947448741525824;0.43890764445469677;0.05065934431085561;0.1272272366925731;0.12294711745805563;0.1804404626874115;0.027384498204351487;2.5214268035490655;7.93759419778171;12.371415107718974;1.926622416638099;0.0;0.0;0.031289000000000004;0.141956;0.0;12.185;3.230695723759709
61200;0.27854892678219434;0.19289945586041088;0.37256130177005004;0.16463416166505998;0.5470227759106396;0.06340831703955431;0.11717125178468951;0.12587269969214407;0.20459359206737218;0.02877628159746759;2.3293368503359257;7.623689427413026;11.267866172529626;2.0667124825721146;0.0;0.0;0.035736;0.15144;0.0;12.055;3.210669273728626
64800;0.236397856285737;0.2359509283791436;0.3157954987630289;0.2227206499367204;0.5241442151653917;0.09867056446748833;0.1457950048791876;0.10495468511169002;0.2041376562787704;0.029526596707633225;2.2130270949078077;7.630778109486492;11.6636088238042;2.088567059267158;0.0;0.0;0.03432;0.16680699999999998;0.0;11.909;3.1881780298475633
68400;0.19154608033903225;0.24211865218259596;0.2869803518341964;0.49338036584457995;0.5996875674009758;0.10034124567848612;0.14725032667433388;0.09181465422172036;0.20270955363636825;0.03084602634194877;2.482681091876681;8.574545319864967;12.713304693807128;2.355828797812289;0.0;0.0;0.030317;0.17148500000000003;0.0;11.865;3.181399846759973
72000;0.12720669652611175;0.24687397418813817;0.1803756900333578;0.5277192268100821;0.4419912157467191;0.08722944836605304;0.12742046475578697;0.056282946856484176;0.18019393401459383;0.029453908821258173;2.4251408773017054;7.616897744903011;11.101229584905097;1.975293597297327;0.0;0.0;0.026504999999999997;0.164482;0.0;11.85;3.1790891025257224
75600;0.10879410936533823;0.2519009748370023;0.1566833812070496;0.5682091289519452;0.24386578352661809;0.08002471909537294;0.14243165419226697;0.04064161683683707;0.1750879352877379;0.027593304894308154;2.5305978343141624;8.268419472630223;12.669471578244075;1.7676393033001683;0.0;0.0;0.024169;0.159738;0.0;11.925;3.1906428236975444
79200;0.07100658418208475;0.2306949466536617;0.09357926786548058;0.31999229327553647;0.05954289544873268;0.037875882655910395;0.14592789140973195;0.03094499202647055;0.16064203928061102;0.025761316332172057;2.3101237187759285;7.9767654807003625;12.109005624245063;1.15020679279822;0.0;0.0;0.024177;0.16341999999999998;0.0;11.785;3.1690758775101813
82800;0.0682636412371072;0.22365039205950715;0.10885842700721071;0.12609076651845308;0.059580595789083556;0.0187250419228902;0.13389865850231597;0.028112938531073814;0.08584339491361981;0.029338950372972024;2.2293326424000903;7.76477519607449;11.67021427537586;0.8530238564812614;0.0;0.0;0.025606999999999998;0.167354;0.0;11.625;3.1444279390102565
86400;0.07670611122738424;0.21693751029858496;0.09482408368440819;0.05546723554458114;0.05742672721722699;0.009921870851623748;0.10898689045576698;0.03136942723908288;0.041495484670498135;0.029998434208388738;2.1729404186458696;7.715676884444656;13.136300884841276;0.6931353411891574;0.0;0.0;0.027538;0.16765799999999997;0.0;11.596;3.1399605001571445
90000;0.06333918366005117;0.2120724172273365;0.10991370470347821;0.04433608332624497;0.06371976005143021;0.004854480379313856;0.11627924961559746;0.03116035783918951;0.01812385761837443;0.028052715972344395;2.315027472871513;7.297351098891344;11.787980619765644;0.6637990944210163;0.0;0.0;0.029079999999999998;0.17240899999999998;0.0;11.461;3.119163802047865
93600;0.06739176618710857;0.21024912173915544;0.0905843543036713;0.02817355635503636;0.06568695020042187;0.008552187890718509;0.1196334346051719;0.03084075298612432;0.020179232323079846;0.029061262189401017;2.191491608833559;8.511331839525342;11.264151204692462;0.6412913565904881;0.0;0.0;0.032933;0.175338;0.0;11.462;3.1193178516634816
97200;0.06376177884335198;0.20855588802380073;0.09761504639065026;0.02202994556666805;0.062391784251478254;0.007621826594533267;0.1100662594884095;0.03294662308540359;0.019780380681953008;0.026826758573495275;2.550383863996198;8.456310511647581;11.536977885620674;0.6247695329262486;0.0;0.0;0.039149;0.17592;0.0;11.327;3.098521153554316
100800;0.06529198571993668;0.1991924108004241;0.09542163608446458;0.11008326737319095;0.24870388397958768;0.02234477099420948;0.1281417215284888;0.02809340291943309;0.06227508290402746;0.02834181732108582;2.3602386370484716;8.169738161667937;11.723508795766522;0.9595481623037628;0.0;0.0;0.046848999999999995;0.174839;0.0;11.697;3.1555195113352283
104400;0.12798924033375234;0.2275533150769192;0.20685518394830524;0.3309696373659628;0.5160015348440243;0.029119272470463694;0.1431315966079124;0.058928233774691446;0.17230423128686526;0.026690835382344447;2.501942847778709;8.158992734777035;13.148671495454037;1.8128522457088965;0.0;0.0;0.05787;0.174504;0.0;11.817;3.1740054652101435
108000;0.22086840049486875;0.25512875235125004;0.2916953791760484;0.49357496138707546;0.6071156387080657;0.05166138414638329;0.16179318270882231;0.08626926310868602;0.1908674060363759;0.0311688613822741;2.3825831675454525;8.420643338359106;11.478107642121616;2.358974368117576;2.7370000000000002e-06;7.740253276245312e-06;0.06969199999999999;0.17743799999999998;0.0;12.4;3.263816391118894
111600;0.2824576481282896;0.2508583228025807;0.3727324056277513;0.2162022590650114;0.4602274618185816;0.023857908023210975;0.15306595857887337;0.11944592175027699;0.21438236938321212;0.028623937168253642;2.4337163863363145;7.577492713836135;12.147025036488856;2.0932302551777884;1.9486999999999998e-05;5.510935900408929e-05;0.08710999999999999;0.183974;0.0;13.514;3.435427662924326
115200;0.29903282982399915;0.24643946668807348;0.40376789161282967;0.1088951606956277;0.44956437823207607;0.02083826574831052;0.1292372959795813;0.12136834387973719;0.19690698227710624;0.030035815912556572;2.4292280232757566;7.271423230188616;12.79005855245916;1.9760506149373418;4.0348e-05;0.00011410439868101785;0.110263;0.187506;0.0;14.142;3.5321708215361696
118800;0.3213937369108826;0.2235025507447613;0.425807702257844;0.09453902236497885;0.3947094392002532;0.013936833974503803;0.12055339498937746;0.1456281608811117;0.17527704106720635;0.0268745043509628;2.2002360617248624;7.579516415578109;12.031593829508587;1.9153478823909196;4.7066e-05;0.00013310294508577344;0.12620099999999998;0.186885;0.0;14.468;3.5823909962296057
122400;0.3637657858447554;0.20537038102006247;0.5348200484173071;0.08904095786416537;0.5097006004912236;0.02049002646671245;0.12009152801710153;0.13557332110043133;0.16831680855513478;0.02623140667873998;2.216434040785866;8.598546517321669;12.146438595978214;2.147169457776894;2.6714e-05;7.55473606217089e-05;0.129605;0.181728;0.0;14.31;3.558051156961028
126000;0.3235421175812583;0.21442484592464112;0.4326335934676424;0.12525923928005264;0.5529655547914625;0.02015291719098543;0.13493947931192726;0.15200796734737848;0.2011646165968467;0.027767235587864002;2.4708138539583047;8.274563083315588;12.408398996342783;2.1570903314921948;2.2956e-05;6.491971290079919e-05;0.130095;0.173623;0.0;14.113;3.5277033826830575
129600;0.33957576702586656;0.2096271317960382;0.4678512231640958;0.16292011293079667;0.5769867562816465;0.02198346781926233;0.14273599048990976;0.13502816855492097;0.19503888729973076;0.027859394283616216;2.1461451931132656;8.201583752768443;13.139297312494005;2.2517475053622675;1.8663e-05;5.2779081802910587e-05;0.129403;0.16569;0.0;13.764;3.4739400668302096
133200;0.30011279043132655;0.2561009464404923;0.45147217170816534;0.15264638075491338;0.464958492596601;0.019220272226376182;0.1516989134338372;0.15316894783370746;0.18125235499272402;0.031075573466914162;2.1862106387812825;7.68914603530676;12.30216296721277;2.130631270418143;1.0731e-05;3.034733573525336e-05;0.127662;0.15776400000000002;0.0;13.278;3.3990719536369625
136800;0.36513523894242345;0.22441443792328233;0.47302705607127926;0.11391260200414488;0.38007681736337084;0.022822712695497703;0.14912538666990582;0.1297300154191563;0.19017613351692103;0.02942711017357067;2.4075066069993794;7.571003181837279;10.95844651457347;2.048420400605982;1.7119999999999999e-06;4.841546806332471e-06;0.125717;0.149476;0.0;12.73;3.31465276427491
140400;0.320289165376279;0.24236046461902677;0.5079910263020069;0.14361441110048706;0.4284696685789697;0.04385866466287453;0.14008062403079816;0.15748106974054382;0.21523132000395812;0.030415821870102434;2.5666839198682823;8.406621622012093;13.167904706188112;2.1993764144149437;0.0;0.0;0.12656399999999998;0.143073;0.0;12.33;3.2530329180252693
144000;0.26512242989791157;0.21021319713927825;0.3745013476897019;0.13705984884855743;0.44893471644833405;0.054109876708832445;0.12238726185431875;0.1158378730171943;0.17533084073801497;0.02727228408902769;2.137603569533334;7.644230435818453;13.03157536071001;1.9034973923421437;0.0;0.0;0.120879;0.140857;0.0;11.967;3.1971129075536737
147600;0.28338433823825593;0.20477806738270543;0.4155648083306648;0.1655833467510986;0.5612247352774027;0.06110060002318495;0.13338809473794017;0.12460575667162951;0.20188036227252457;0.027260066534070083;2.2313149068906535;7.732821064524886;11.460039053643081;2.1515101096854066;0.0;0.0;0.113694;0.145678;0.0;11.549;3.132720168222818
151200;0.25308242755408683;0.23820878807487184;0.3304191210049089;0.2638480154358417;0.55672038510825;0.08247742342345178;0.1395175241952084;0.10502453589906184;0.21153300148475931;0.02785527409765961;2.2783343527804107;7.908798491499583;11.622286263213333;2.1808312221804407;0.0;0.0;0.11291200000000001;0.155808;0.0;11.211;3.0806513981418675
154800;0.20989689172333026;0.22296482158745876;0.3239610775634364;0.4727892916100056;0.5813225632300373;0.10534183758968554;0.12502119183738938;0.09696799544535617;0.1791521780044364;0.028782981925944195;2.2945720068678033;8.558949225314938;12.449000247442102;2.317417848591136;0.0;0.0;0.113731;0.155764;0.0;10.98;3.045065936932758
158400;0.1320355120723438;0.24217789433174342;0.2124919479652057;0.5782007131949728;0.5123915290922783;0.09870170643910486;0.12360638275068517;0.060203428408906676;0.1667985414530069;0.03107101439265284;2.3581607760333365;7.869689523907665;11.939801705914654;2.1266076557082476;0.0;0.0;0.11206999999999999;0.145488;0.0;10.832;3.0222665938204045
162000;0.11007017313920418;0.23314934577650948;0.14398412957088966;0.5715392187209914;0.24967583568650878;0.08806477048624788;0.1437918745412489;0.04271940631694446;0.17479771795202811;0.029835573414534477;2.453092252257347;7.650043399981291;12.23265910027751;1.7577924721905729;0.0;0.0;0.11061;0.13777;0.0;10.876;3.029044776907881
165600;0.07526689081993908;0.22438172084852986;0.1075075730581149;0.29728593471226483;0.057320918384162575;0.03861159110403481;0.13196649722564893;0.0275998724921505;0.13997532592722634;0.031056443432695223;2.370284361479144;8.180047212826334;11.059595684225219;1.0999163245720718;0.0;0.0;0.10899299999999999;0.137603;0.0;11.01;3.049687425401487
169200;0.07237606617583214;0.19385565989161768;0.0975028201921545;0.11345890526351861;0.05932615096173522;0.01875686083817918;0.13609377304808212;0.028349985624642703;0.07510275401849174;0.03061608529552379;2.348612169405634;7.420195571491564;11.987934734432699;0.794822976014254;0.0;0.0;0.101415;0.137739;0.0;11.035;3.0535386657920753
172800;0.0755221933701497;0.19410802380044465;0.10661547574980473;0.05804973785955527;0.06577791636223414;0.009755555385276001;0.1190658017608696;0.030949938597213667;0.036415450400688124;0.027138958072414558;2.4447870156630835;7.768299323004412;11.6910479985902;0.6962600932862357;0.0;0.0;0.093384;0.135036;0.0;10.92;3.0358229599953006
176400;0.06418213960884063;0.18910009903378086;0.095029758265703;0.04611176575200689;0.05504553636790376;0.0053300719373716495;0.12120406751902549;0.02837312361770299;0.019517354316593426;0.030109945218673998;2.3888883203884266;7.458483986315839;12.845424362686236;0.6238939164189287;0.0;0.0;0.087752;0.136047;0.0;10.841;3.023653040361012
180000;0.06775225137187801;0.19089910992045006;0.10812547686418891;0.027646477084901543;0.06357802494408461;0.007706157757726587;0.12909581819368648;0.03139596064874871;0.019563169877842044;0.026839130182374705;2.321873388891347;7.64018096303414;11.11138543499079;0.6457624466635069;0.0;0.0;0.089459;0.135708;0.0;10.977;3.044603788085908
183600;0.07089847705269124;0.18542268679366047;0.09613338560723779;0.026077237592850477;0.05822577489619039;0.007216022250922632;0.1086775478178905;0.028610756554975886;0.01907653278425957;0.029833587817007737;2.376178964328842;8.226646343062233;13.206924502992917;0.600338421350679;0.0;0.0;0.08569199999999999;0.13370300000000002;0.0;10.936;3.0382877538452817
187200;0.07576081074905386;0.21282459527965997;0.10549936405431691;0.1260805539513441;0.24664065559624315;0.02105669679028478;0.11968874926076366;0.027673346467496217;0.06262070482506955;0.025938373542569094;2.231084501114147;7.859503231093345;12.28616748155979;0.9978454769742322;0.0;0.0;0.08126399999999999;0.130637;0.0;10.552;2.9791327014456215
190800;0.1512158615434749;0.23588103843531505;0.20586293486480756;0.3323563664140192;0.5912450422023869;0.0298440767819452;0.12460461827324831;0.05867168175238933;0.1497203433804054;0.029693223682366626;2.529887172854667;7.983018143193176;12.124397830611874;1.8794019636479917;0.0;0.0;0.079261;0.12833699999999998;0.0;10.256;2.933534015220914
194400;0.20698790295308422;0.25361832736030165;0.3153927683763647;0.53654543826806;0.6383348760609748;0.04888422897556119;0.14082504309138164;0.09622545863887444;0.172534132659096;0.02701403652163314;2.300268888117067;8.062431607320184;12.865442739383589;2.409348176383699;1.5883e-05;4.491722425524453e-05;0.07587300000000001;0.1286;0.0;11.224;3.0826540431449985
198000;0.2886613613170044;0.21508337326589605;0.42676057851119653;0.23255189265890358;0.45708724243423515;0.024109169701390286;0.13314684214361797;0.11450912186610543;0.18976098496609695;0.027365474352081334;2.421141442345645;7.427913470858975;10.987009627062825;2.0816705668644464;6.9818e-05;0.00019744574469890216;0.076704;0.13156800000000002;0.0;13.091;3.3702646755152728
201600;0.2729888389231463;0.2305463793525891;0.3949328491833473;0.11343971994295045;0.4835429094907849;0.02116893315730285;0.134506633663899;0.11649256984619633;0.18920751373862818;0.03130713284033511;2.409613216416492;8.344718805599802;13.149694452179203;1.956826347298844;0.000128667;0.0003638710881602688;0.07928400000000001;0.13249;0.0;13.857;3.488266681083246
205200;0.28914721587330044;0.22799566959943948;0.47976300303354974;0.0856153357420987;0.4344893229407694;0.01544050889791631;0.13354350950714283;0.12737572573803127;0.19880763289129702;0.03133325884820728;2.591537561256109;7.772151434606627;12.08360264818518;1.9921779242235453;0.00015173400000000002;0.0004291047097617122;0.08409699999999999;0.130653;0.0;14.309;3.5578971073454113
208800;0.31695174479630106;0.23389010638858806;0.4559403315555118;0.08671329807107163;0.444904451071499;0.018238176919344283;0.14390993429045695;0.15759269480052857;0.185502954595166;0.0313380788488337;2.537924925452332;7.474704919196288;13.041004585255642;2.0436436924884673;0.00015536;0.0004393590606494234;0.090367;0.125887;0.0;14.686;3.615973812435641
212400;0.30408998789639824;0.21578585364512626;0.49105847095766886;0.13579757129810013;0.5598692559841529;0.02184873230407593;0.12540926072453074;0.13561173350353872;0.19825280435939782;0.031236261684242178;2.429672467102789;7.386597508736978;10.942822287004246;2.1877236706729897;0.00015093000000000002;0.0004268309926867757;0.09448999999999999;0.119357;0.0;14.819;3.636462411313687
216000;0.3021619841355991;0.2077996572421946;0.44472288325754633;0.14860237969903842;0.5849566249605859;0.020988502203924123;0.1461602586052877;0.1301372190458904;0.18938782447643088;0.02578702805614939;2.3122574945434637;7.695500215791474;13.282744049076442;2.1749173336264978;0.00013420900000000002;0.0003795438991419829;0.096238;0.113221;0.0;14.795;3.632765220538772
219600;0.34108778862474515;0.23077836465752713;0.4764671541658245;0.1719689621362318;0.4870984446510162;0.01867464429570791;0.15452938306835168;0.1454580696744975;0.1922744555103091;0.02911324285847061;2.3111276346091794;8.392609734470447;12.49938386318095;2.218337266784211;0.000101901;0.0002881766712103301;0.09708499999999999;0.10734300000000001;0.0;14.614;3.6048822401107823
223200;0.34523458228137593;0.26042263949182776;0.5170233402667381;0.13670247563829574;0.44386675540345855;0.025252067951916247;0.13974686573766631;0.1459259884449417;0.17387285727837312;0.030921508701824273;2.2646063598204464;8.051808448194915;12.992177804980429;2.188047572494593;4.9742e-05;0.00014067068997698003;0.09417400000000001;0.10145;0.0;14.444;3.578693805454577
226800;0.3395618366955365;0.23248782794563858;0.4641479911821376;0.14522815916488782;0.4572608569934629;0.03728527033545869;0.14000496468008397;0.1618273630334895;0.1911134412506083;0.03049018374193822;2.4987045736475952;7.992061019903792;11.48374520226846;2.168917711281304;1.101e-06;3.1136349496332077e-06;0.08625;0.09703300000000001;0.0;13.541;3.439587002546091
230400;0.2697772428030394;0.19889362969585245;0.4187258800134949;0.129236182564336;0.4346427651102472;0.0470373103033788;0.1150846778457209;0.1211992826048917;0.19568618401492358;0.027092971206418116;2.544816087619154;7.16760750998857;13.160735446490287;1.9302831549558848;0.0;0.0;0.099153;0.09562000000000001;0.0;12.975;3.3523949201028245
234000;0.28561764187446637;0.2080167264533631;0.4109610793811099;0.18375421259477548;0.5558277030051595;0.06255808895209918;0.12503226751881377;0.12055758546107988;0.17595230219438876;0.028416787211481172;2.403827964339713;7.565302570742179;12.16646408828962;2.128277607435256;0.0;0.0;0.117414;0.099145;0.0;13.083;3.369032278590226
237600;0.23417437442605343;0.23105117891497154;0.3834043664346429;0.2297510563088332;0.5496037169975836;0.09094583174123701;0.12230981013920732;0.10061620543241119;0.20723411973971287;0.029562205848933626;2.311735281035235;8.632311065207126;13.237687280582144;2.149090660134653;0.0;0.0;0.13104;0.106473;0.0;13.482;3.43049807522425
241200;0.2021242194159168;0.23131990151760334;0.30782187356733604;0.5173106881581794;0.6123809108310077;0.09616420408197007;0.1479722450365797;0.09086939185846876;0.19106362567289426;0.029203699165591613;2.302187698884596;7.973168972414812;11.610865368139834;2.397027060139956;0.0;0.0;0.139162;0.107031;0.0;13.639;3.454683864877211
244800;0.1376835039554355;0.23577929925920105;0.2099569797704504;0.567576019882354;0.5248373106481947;0.089731553490753;0.13903440366459272;0.06428790033758233;0.19790689685383542;0.02977856486632272;2.331085655924483;7.991806790341648;11.054958742634891;2.166793867862399;0.0;0.0;0.139673;0.10065600000000001;0.0;13.129;3.3761185609089353
248400;0.1010634520844379;0.24629294707738758;0.14216156757889128;0.5867602524286134;0.2169376282333394;0.09179989194783848;0.14505213452728438;0.04350907798336489;0.16784270146153538;0.02701124415238732;2.5541413421463166;8.396939330935464;12.045791696087875;1.7414196533226924;0.0;0.0;0.139262;0.09609000000000001;0.0;12.962;3.3503922750996935
252000;0.0686827007694627;0.23756483030976647;0.09541954538066554;0.32839296873338886;0.05662687720040035;0.0367303874330498;0.1415328878254864;0.0270269143312055;0.13828687247538823;0.028334355247166165;2.3710985909126587;7.643079346777514;11.351721386842234;1.1302639844588138;0.0;0.0;0.137273;0.096861;0.0;12.983;3.353627317027758
255600;0.07620937344018272;0.20876817697277494;0.09871581570509422;0.11636904541359006;0.06284811898752955;0.018730234347295427;0.13353704419565537;0.02737459921354455;0.07337047664697938;0.030444219664987112;2.3457191781772413;7.713427103279978;13.130949385434597;0.8159228849226463;0.0;0.0;0.13449;0.097952;0.0;12.842;3.3319063212247784
259200;0.07518135083536212;0.21690135804702343;0.09012225470781131;0.05537859979206435;0.05475699706766556;0.009448095165637348;0.1097130268492925;0.02813298999226978;0.043355037037038094;0.026714947614104773;2.5805654829942353;8.05252838777179;11.387416775291221;0.6829897094941645;0.0;0.0;0.134569;0.097103;0.0;12.816;3.32790103121863
262800;0.07207048552794809;0.20430967714869092;0.09427228568124559;0.048213503786633076;0.05633150965651967;0.00524340124063317;0.11668501452570665;0.028904028112772828;0.018546917346727042;0.030343196750217398;2.3236405796064297;7.888272330313292;11.64687209753984;0.644576823026877;0.0;0.0;0.13481;0.098997;0.0;12.771;3.320968798515537
266400;0.06919879273482984;0.21585876107331767;0.0998709629601081;0.03065394411411559;0.05897518801370804;0.007797793214961443;0.11109398293923783;0.03128679408112686;0.018376844293441292;0.02631224779917409;2.1293027828296225;7.109581345826451;11.924365449828137;0.6431130634248468;0.0;0.0;0.134783;0.099991;0.0;12.736;3.315577061968611
270000;0.07029905002042518;0.19465295220116058;0.09052738429263807;0.026134568950331526;0.06255143399738022;0.006364917968411306;0.1124296720097656;0.03252886533926362;0.020240271642629034;0.028396168163102375;2.1967368280974693;8.505062816198256;12.9360051127309;0.615729116422005;0.0;0.0;0.136741;0.0998;0.0;12.953;3.349005828559029
273600;0.06720820972740374;0.18886215627020742;0.10912343414213062;0.12839829076564993;0.2630391440200733;0.02264842943179353;0.11314662359738514;0.02961853622442915;0.05939988840610686;0.03038769148370906;2.243821462404118;7.825299986546622;12.407245148774507;0.9814447125851796;0.0;0.0;0.13791;0.098816;0.0;13.124;3.3753483128308517
277200;0.14762049255918444;0.2359607746329177;0.19162043752811905;0.32456600781954625;0.601647309680855;0.026023672854849442;0.12464664905588126;0.057182421784083545;0.17085617349991367;0.02907152841955294;2.1831330268207636;8.101158226469568;11.193503009844925;1.8801239394153504;0.0;0.0;0.138287;0.098393;0.0;13.26;3.396299060555748
280800;0.2138687343904046;0.24335357742958397;0.28675722012845967;0.49899370929030573;0.6449184328630622;0.04634297912041229;0.15664622731068287;0.09839403149702049;0.20569762818290271;0.030906786363052757;2.536961550602926;7.817888788392585;12.654779645821568;2.3949725402128346;4.192e-06;1.1855002460365491e-05;0.13736099999999998;0.099932;0.0;13.753;3.4722455210584258
284400;0.29316516248944074;0.24769657637648773;0.4339006277465714;0.2209926269278395;0.4955931214412482;0.024870610489337527;0.1445581043120991;0.12610136607671252;0.18478144663274626;0.026531301504004928;2.277100623852704;8.557076992001795;12.208101003353056;2.1716596424924828;1.6485e-05;4.661968405513481e-05;0.136262;0.103608;0.0;14.558;3.596255461635792
288000;0.2690360637572604;0.23362236680472603;0.4487264858188869;0.12285371292931035;0.435604334195111;0.0180509228012121;0.13746770933541225;0.13909980021404386;0.200412520249809;0.025889282367233993;2.5513174980435713;7.226174451997785;12.944608534869614;2.0048739161057716;3.3606e-05;9.503798012477165e-05;0.136433;0.105696;0.0;15.172;3.6908419256291154
